osm_id,osm_type,name,lat,lon,name_en,alt_name,website,phone,email,opening_hours,addr_city,addr_country,addr_street,addr_postcode,wikipedia,wikidata,fee,access,operator,description,leisure,garden_type
5882607441,node,باغ حسین مریدی,27.7739172,56.1401878,,,,,,,,,,,,,no,yes,حسین مریدی,,garden,botanical
5884621314,node,Ермаково поле,58.1799521,68.331778,,Ботанический сад,,+7 3456 24 67 50,,Mo-Su 09:00-20:00,,,,,,,yes,,,Бронирование +7 3456 22 09 01,garden,botanical
5890225485,node,"Jardín Botánico ""Yvyrá Pytá""",-26.6213819,-54.1046469,,,,,,,,,,,,,,,,,garden,botanical
6193947261,node,きびの森植物園 天空の王国,34.8756754,133.8390559,Forest Botanical Garden of Kibi,,http://kibinomori.com/,,,,吉備中央町,,,,,,,,,,garden,botanical
6211036744,node,uMphafa Tree Trail,-29.8447153,31.0065522,,,,,,,,,,,,,no,,,,garden,botanical
6409951485,node,Succulent Garden,-29.6648996,17.9978114,,,,,,,,,,,,,no,yes,,,garden,botanical
6433077424,node,"Πάρκο Μεσογειακών Φυτών, Κάκτων και Παχυφύτων Αγίας Νάπας",34.9844084,34.0219009,Cactus Park Ayia Napa,,,,,,ayia napa,,,,,,no,yes,,,garden,botanical
6502800850,node,National Boxwood Collection,38.9122989,-76.9739002,,,,,,,,,,,,,,,,,garden,botanical
6502800851,node,Perennial Collections,38.9117124,-76.9758394,,,,,,,,,,,,,,,,,garden,botanical
6544813272,node,Jardim Botânico,38.6836348,-9.1599087,,Jardim Botânico da Casa da Cerca,http://www.m-almada.pt/portal/page/portal/CASA_CERCA/JARDIM/?cer=1&actualmenu=4222239&cerca_jardim_botanico=6379702&cboui=6379702,,,,,,,,,,,,,,garden,botanical
6590586506,node,Olivegarden Thailand,13.8324596,100.6603573,,,,,,,,,,,,,,,,,garden,botanical
6665597763,node,"Giardino Botanico Alpino ""Rezia""",46.4762565,10.3716617,,,,,,,,,,,,Q5558592,,,,,garden,botanical
6680555712,node,Arts-Environment Gardens,43.4677518,-80.5422506,,,,,,,,,,,,,no,yes,University of Waterloo,,garden,botanical
6724638690,node,Promenade fleurie,44.2168668,-1.2248583,,,,,,,,,,,,,no,yes,,"Ornée par plus de 400 espèces de fleurs et d'arbustes et située au bord du lac d'Aureilhan - Mimizan, la Promenade Fleurie est le joyau du fleurissement à Mimizan. Ce site est également le lieu de prédilection des aigrettes, hérons et canards.",garden,botanical
6813011588,node,Jardin Bois de Rose,4.9328803,-52.4951248,,,,+594 594 37 95 42,,08:00-18:00,,,,,,,,,,,garden,botanical
6856553876,node,Tibooburra Outback Botanic Gardens,-29.4326948,142.0102577,,,,,,,,,,,,Q69482290,,,,,garden,botanical
6875198884,node,Jardin botanique de Foncaude,42.9391964,2.9145527,,,,,,,,,,,,Q582317,,,,,garden,botanical
6916785015,node,Jardin de Boissonna,44.675111,0.1491357,Boissonna Garden,,http://www.jardindeboissonna.com,+33 6 87 59 84 32;+33 5 53 83 81 43,,Fr-Mo 10:00-18:00,,,,,,,yes,customers,,,garden,botanical
7162011138,node,Jardín Botánico,20.8608034,-76.2210151,,,,,,,,,,,,,,,,,garden,botanical
7319414533,node,Orto Botanico Pietro Pellegrini,44.057575,10.206691,,,,,,,Massa,,,,,,yes,,,,garden,botanical
7471881395,node,Medicinal Botanical Garden,12.3614462,75.1598032,,,,,,,,,,,,,,,hospital,,garden,botanical
7471881396,node,P N Panicker Souhruda Ayurveda Medical College Herbal Garden,12.3612987,75.1598895,,,,,,,,,,,,,,,,,garden,botanical
7474869697,node,ヒヨファーム,35.2190525,136.6308903,,,,,,,,,,,,,,private,hiyofarm,,garden,botanical
7474894227,node,桑畑,35.2190249,136.6305403,,,,,,,,,,,,,,private,,,garden,botanical
7479568213,node,玫瑰园,31.5118761,120.5426555,Rose garden,,,,,,,,,,,,,,,,garden,botanical
7479568214,node,月季园,31.5105869,120.5421397,China rose garden,,,,,,,,,,,,,,,,garden,botanical
7479568215,node,虞美人园,31.5102044,120.541095,Common poppy garden,,,,,,,,,,,,,,,,garden,botanical
7484586231,node,Conservatoire de l'osier,47.3802122,-1.10323,,,,,,,,,,,,,no,,,,garden,botanical
7518956389,node,Native Plant Gardens,42.7061561,-83.4868624,,,,,,,,,,,,,,,,,garden,botanical
7576096317,node,jardim dos sentidos,-16.3362376,-48.9413455,,,,,,,,,,,,,,yes,,,garden,botanical
7576096326,node,jardim ipiranga,-16.3379738,-48.9410522,,,,,,,,,,,,,no,yes,,,garden,botanical
7576096330,node,jardim ipiranga,-16.337211,-48.9412217,,,,,,,,,,,,,no,yes,,,garden,botanical
7589487877,node,국립생태원 정문,36.0268036,126.7198758,,,,,,,,,,,,,,,,,garden,botanical
7589487878,node,국립생태원 후문,36.0390584,126.7165721,,,,,,,,,,,,,,,,,garden,botanical
7600139460,node,Parcours des 5 sens,49.3126563,2.4589218,,,,,,,,,,,,,,,,,garden,botanical
7600139488,node,Arboretum,49.3117845,2.4596828,,,,,,,,,,,,,,,,,garden,botanical
7654862547,node,Fjellhagen,59.9170825,10.7683916,The Rock Garden,,,,,,,,,,,,no,,,,garden,botanical
7654862548,node,Slåttemark,59.9167781,10.7682375,Meadow,,,,,,,,,,,,no,,,,garden,botanical
7654862549,node,Skandinavisk rygg,59.9176185,10.7687955,The Scandinavian Ridge,,,,,,,,,,,,no,,,,garden,botanical
7654862550,node,Vikinghagen,59.9175331,10.7669859,The Viking Garden,,,,,,,,,,,,no,,,,garden,botanical
7654862551,node,Osloryggen,59.9167247,10.7686377,The Oslo Ridge,,,,,,,,,,,,no,,,,garden,botanical
7654862554,node,Rød- og svartelistebed,59.9174012,10.7711721,Redlisted & Blacklisted plants,,,,,,,,,,,,no,,,,garden,botanical
7654862555,node,Byplantebed,59.9180978,10.7728928,Urban plants,,,,,,,,,,,,no,,,,garden,botanical
7654862556,node,Systematisk hage,59.9186504,10.7724773,The Systematic Garden,,,,,,,,,,,,,,,,garden,botanical
7658975765,node,Hamilton Lake Rose Garden,-37.7985575,175.2804414,,,,,,,,,,,,,,,,,garden,botanical
7669274489,node,jardin elafia 1,36.7189481,3.123944,,,,,,,,,,,,,,,commune de bourouba,,garden,botanical
7669274490,node,jardin el afia 2,36.7187622,3.12394,,,,,,,,,,,,,,,commune de bourouba,,garden,botanical
7669274491,node,jardin el afia 3,36.7185805,3.1240204,,,,,,,,,,,,,,,commune de bourouba,,garden,botanical
7669274493,node,jardin el afia 6,36.7184816,3.1244845,,,,,,,,,,,,,,,commune de bourouba,,garden,botanical
7669274494,node,jardin el afia 7,36.7184407,3.1245287,,,,,,,,,,,,,,,commune de bourouba,,garden,botanical
7669274495,node,jardin el afia 8,36.7185439,3.1247138,,,,,,,,,,,,,,,commune de bourouba,,garden,botanical
7669274496,node,jardin el afia 9,36.7186407,3.1247862,,,,,,,,,,,,,,private,arab mohamed,,garden,botanical
7696123742,node,Jardin Alpin,44.908961,6.05495,,,,,,,,,,,,,,,,,garden,botanical
7707961936,node,Butterfly Garden Park,17.4302752,78.4769141,,,,,,,,,,,,,,yes,,,garden,botanical
7707961938,node,Rose Garden,17.4341475,78.4776261,,,,,,,,,,,,,,yes,,,garden,botanical
7707961948,node,Rock Garden,17.4339667,78.475705,,,,,,,,,,,,,,yes,,,garden,botanical
7712276134,node,しょうぶ苑,33.9511482,131.279657,,,,,,,,,,,,,,,,,garden,botanical
7738673644,node,Circle Garden,40.7503267,-73.8261905,,,,,,,,,,,,,,,,,garden,botanical
7738673645,node,Unity Garden,40.7501432,-73.8266245,,,,,,,,,,,,,,,,,garden,botanical
7738673646,node,Perennial Garden,40.7502038,-73.8270797,,,,,,,,,,,,,,,,,garden,botanical
7738673647,node,Annual Garden,40.750362,-73.8274779,,,,,,,,,,,,,,,,,garden,botanical
7738673648,node,Floral Border,40.750566,-73.8271989,,,,,,,,,,,,,,,,,garden,botanical
7738673649,node,Rose Garden,40.7504028,-73.8269623,,,,,,,,,,,,,,,,,garden,botanical
7738673650,node,Wetland & Woodland Garden,40.7500608,-73.8262954,,,,,,,,,,,,,,,,,garden,botanical
7738673652,node,Pinetum,40.7507717,-73.8269052,,,,,,,,,,,,,,,,,garden,botanical
7738673653,node,Oak Allée,40.7508297,-73.8273599,,,,,,,,,,,,,,,,,garden,botanical
7738673662,node,Magnolia Walk,40.7500976,-73.827713,,,,,,,,,,,,,,,,,garden,botanical
7738673663,node,Bee Garden,40.7502895,-73.8277699,,,,,,,,,,,,,,,,,garden,botanical
7738673665,node,Arboretum/Crabapple Grove,40.7499342,-73.8298016,,,,,,,,,,,,,,,,,garden,botanical
7738673666,node,Meadow,40.7503398,-73.8306623,,,,,,,,,,,,,,,,,garden,botanical
7738673667,node,Deciduous Conifer Forest,40.7514995,-73.8312843,,,,,,,,,,,,,,,,,garden,botanical
7782286421,node,Muayad Allous,36.1669478,44.6705456,,,,,,,,,,,,,,,mallous,,garden,botanical
7814533941,node,Ibwera/ Nyakijuganwa,-1.4899669,31.6079313,,,,,,,,,,,,,,,government,,garden,botanical
7816781904,node,Giardino Botanico di Valbonella,43.9253734,11.79363,,,,,,,,,,,,,no,yes,Regione Emilia-Romagna,,garden,botanical
7819055112,node,Natureland Trading,3.8342161,103.3489287,Natureland Trading,,,,,,,,,,,,,,,,garden,botanical
7831722127,node,Botánico Alamedas,20.6365874,-103.4360169,,,,,,,,,,,,,no,yes,,,garden,botanical
7832576208,node,Le Jardin du Lapin Ouvrier,48.8335675,2.3194633,,,,,,,,,,,,,no,yes,Association Le Lapin Ouvrier,,garden,botanical
7848122816,node,Subhash Garden,22.0229402,82.9600825,,,,,,,,,,,,,,yes,,,garden,botanical
7909965332,node,Cortijo de El Charco,37.4203215,-5.4711253,,,,,,,,,,,,,,,,,garden,botanical
7914842348,node,喬木村 くりん草園,35.4933491,137.887498,Takagi Village Primrose Gardens,,,,,,喬木村,,,395-1100,,,,,,,garden,botanical
7930620465,node,Zeliščni vrt Majnika,46.3166469,15.4725163,,,https://majnika.si/,,,,,,,,,,,,,,garden,botanical
7941711615,node,Jardin d'Alaije,45.3571166,0.6512087,,,,+33 5 53353864,alaije@wanadoo.fr,,,,,,,,yes,,,,garden,botanical
8004141434,node,Horto Chic Plantas,-22.8511923,-42.5504115,,,,,,,,,,,,,,permissive,,,garden,botanical
8033270388,node,Bountiful Temple Underground Garden,40.8835528,-111.846785,,,,,,,,,,,,,no,permissive,,,garden,botanical
8048075528,node,Viveiro Municipal de Plantas,-23.2919501,-46.7340069,,,,,,,,,Avenida Ulisses Guimarães,,,,,,Secretaria Municipal de Obras,,garden,botanical
8191952595,node,Centre National de Pomologie,44.1254008,4.0745732,,,https://pomologie.ville-ales.fr/,+33 4 66 56 50 24,,"Mo-Fr 09:30-12:00,14:00-17:00",,,,,,,,,,,garden,botanical
8195002919,node,Jardín botánico Umbría de la Virgen,37.6891256,-2.1814047,,,,,,,,,,,,Q2840327,,,,,garden,botanical
8210331509,node,Daffodil Hill,40.3279094,-80.0178634,,,,,,,,,Corrigan Walkway,,,,,,,,garden,botanical
8257029336,node,Kebun Kopi Merah Putih NUMas Somakaton,-7.5039905,109.3523898,,,,+628112999756,numas.koperasi@gmail.com,,,,,,,,,yes,Koperasi NUMas,Kebun Kopi Terpadu Koperasi Nusantara Banyumas Satria,garden,botanical
8257937988,node,Flower Gardens,42.2082903,-73.2185763,,,,,,,,,,,,,,yes,,,garden,botanical
8257937989,node,Herb Gardens,42.2086227,-73.2184994,,,,,,,,,,,,,,,,,garden,botanical
8270748441,node,Lip na Cloiche Gardens,56.5125608,-6.1744511,,,,,,,,,,,,,,,,,garden,botanical
8273875988,node,D-Botanical Garden,31.4932799,73.1184891,,,,,,,,,,,,,,,,,garden,botanical
8291382104,node,Masaka Royal Gardens,-0.3619148,31.7539305,,,,,,,,,,,,,,,,,garden,botanical
8331698083,node,گلخانه رضایی,27.8453425,52.3297369,,,,,,,,,,,,,,yes,,,garden,botanical
8331698084,node,گل خانه حسن پور,27.846386,52.3307561,,,,,,,,,,,,,,yes,,,garden,botanical
8349291156,node,نهالستان علی مهرابی,27.8022937,52.3419905,,,,,,,,,,,,,,yes,,,garden,botanical
8382073417,node,Saaremaa Peony Gardens,58.3191556,22.3904096,,,https://www.saaremaapuukool.ee/festival,+372 5380 4470,info@saaremaapuukool.ee,,"Nõmme, Pärni küla, Saaremaa",,,93837,,,yes,customers,Saaremaa Puukool OÜ,,garden,botanical
8392576654,node,Peces y plantas económicas,18.0021473,-102.223367,,,,,,,,,,,,,,,,,garden,botanical
8403245918,node,Arboretum Waldlehrpfad,52.2678564,8.4282165,,,,,,,,,,,,,no,yes,,,garden,botanical
8413724655,node,Medicinal Plants,38.8878346,-77.0131563,,,,,,,,,,,,,,,,,garden,botanical
8413724656,node,World Deserts,38.8878358,-77.0126511,,,,,,,,,,,,,,,,,garden,botanical
8413724657,node,Hawaii,38.887843,-77.0125016,,,,,,,,,,,,,,,,,garden,botanical
8413724658,node,Garden Primeval,38.8879797,-77.0125047,,,,,,,,,,,,,,,,,garden,botanical
8413724659,node,East Gallery,38.8882015,-77.0124924,,,,,,,,,,,,,,,,,garden,botanical
8413724660,node,West Gallery,38.8882015,-77.0133289,,,,,,,,,,,,,,,,,garden,botanical
8413724661,node,Garden Court,38.8881859,-77.0128991,,,,,,,,,,,,,,,,,garden,botanical
8413724662,node,The Tropics,38.8879797,-77.0129022,,,,,,,,,,,,,,,,,garden,botanical
8413724663,node,Mediterranean,38.8879785,-77.0133181,,,,,,,,,,,,,,,,,garden,botanical
8413724664,node,Rare & Endangered,38.8880912,-77.0132349,,,,,,,,,,,,,,,,,garden,botanical
8413724665,node,Plant Adaptations,38.88809,-77.0125941,,,,,,,,,,,,,,,,,garden,botanical
8413745840,node,Orchids,38.8878419,-77.0133187,,,,,,,,,,,,,,,,,garden,botanical
8425989714,node,Jardin du Bois du Puits,48.3652859,0.595302,,,,,,,,,,,,,yes,customers,,,garden,botanical
8436216381,node,Jardín Xerófito,-33.374363,-70.6088014,,,,,,,,,,,,,,,,,garden,botanical
8479420363,node,Jardín Botanico,-32.9618772,-60.6570146,,,,,,,,,,,,,,,,,garden,botanical
8496309013,node,Area botanica Spiaggia della Boschettona,45.2583267,12.190165,,,,,,,,,,,,,no,,,,garden,botanical
8530396121,node,Platanito De La Felicidad,19.1559522,-96.2244987,,,,,,,,,,,,,,,,,garden,botanical
8557924510,node,Petit Mexique Cactus,44.7392172,0.262077,,,,,,,,,,,,,,,,,garden,botanical
8566030209,node,Invernadero,-33.4190283,-70.6393609,,,,,,,,,,,,,,private,ParqueMet,,garden,botanical
8567373883,node,Ethiopian Cultural Garden,41.518035,-81.6182703,,,,,,,Cleveland,,Martin Luther King Junior Drive,,,,no,,,,garden,botanical
8604934625,node,バラ園,35.7479691,140.2122451,,,,,,,,,,,ja:佐倉草ぶえの丘バラ園,,,,,,garden,botanical
8628011425,node,Naučná stezka Mokřadních ekosystémů,50.009521,14.8541144,,,,,,,,,,,,,,,,,garden,botanical
8634329332,node,"Prakrithi Garden And Nursery, Karumancode",8.7313904,77.0285928,,,,,,,,,,,,,,,,,garden,botanical
8640186170,node,Biokoridor Torysa,49.0135015,21.2278663,,,,,,,,,,,,,,yes,,,garden,botanical
8660744862,node,Longbush Cottage,-41.1686705,175.5945696,,,https://longbushcottage.co.nz,+64 21 254 6481,info@longbushcottage.co.nz,We-Mo 10:00-16:00,,,Longbush Road,5884,,,,,,,,botanical
8677161018,node,Le Jardin des Camélias,44.1009511,4.0961248,,Parc Floral de la Prairie;Le Jardin des Camellias,http://www.camellia.fr/,,camelliasdelaprairie@free.fr,,,,,,,,yes,customers,,,garden,botanical
8700618014,node,木兰园,23.1591129,113.3488447,,,,,,,,,,,,,no,yes,,,garden,botanical
8722215218,node,Jardín Botánico La Catalina,10.0869389,-84.172714,,,,506 87102170,randallobsney@yahoo.com,,,,,,,,,,,,garden,botanical
8730201176,node,月季园,39.9903099,116.2069445,Rose Garden,,,,,,,,,,,,,,,,garden,botanical
8730201177,node,牡丹园,39.990234,116.2061684,Peony Garden,,,,,,,,,,,,,,,,garden,botanical
8730201202,node,宿根花卉园,39.9903532,116.2081128,Ratoon flower garden,,,,,,,,,,,,,,,,garden,botanical
8730201203,node,壳斗科植物区,39.9898001,116.2082022,Fagaceae flora,,,,,,,,,,,,,,,,garden,botanical
8730201204,node,蔷薇科植物区,39.9894264,116.2069215,Rosaceae flora,,,,,,,,,,,,,,,,garden,botanical
8730201214,node,丁香园,39.9888435,116.2077049,Clove Garden,,,,,,,,,,,,,,,,garden,botanical
8730201215,node,豆科植物区,39.9882374,116.207522,Leguminous flora,,,,,,,,,,,,,,,,garden,botanical
8730201227,node,水生与藤本植物区,39.987799,116.2086978,Aquatic and liana flora,,,,,,,,,,,,,,,,garden,botanical
8730201228,node,紫薇园,39.9881131,116.2103733,Crape myrtle garden,,,,,,,,,,,,,,,,garden,botanical
8730201229,node,珍稀濒危植物区,39.9886462,116.2114419,Rare and endangered plant areas,,,,,,,,,,,,,,,,garden,botanical
8730201230,node,本草园,39.9878575,116.2121521,Herbal garden,,,,,,,,,,,,,,,,garden,botanical
8730201238,node,裸子植物区,39.987182,116.2105316,Gymnosperms area,,,,,,,,,,,,,,,,garden,botanical
8730201239,node,桑榆科植物区,39.9873693,116.2090836,Sangulmaceae flora,,,,,,,,,,,,,,,,garden,botanical
8730201240,node,农事体验园,39.986591,116.2086473,Agricultural experience Park,,,,,,,,,,,,,,,,garden,botanical
8730201241,node,环保植物区,39.9915813,116.2079288,Environmental protection plant area,,,,,,,,,,,,,,,,garden,botanical
8730387775,node,Bijentuin,50.8410331,5.1245359,,,,,,,,,,,,,no,,,,garden,botanical
8753730286,node,Arboretum,50.6914231,22.4225334,,,,,,,,,,,,,no,,Nadleśnictwo Janów Lubelski,,garden,botanical
8762093517,node,Malabar Botanical garden,11.2388516,75.827304,,,,,,,,,,,,,,,,,garden,botanical
8792146536,node,Giardino tra i ruderi,43.8380385,7.8294885,,,,,,,,,,,,,yes,customers,,,garden,botanical
8809203820,node,Le Jardin de Marie,47.2941373,2.673306,,,https://www.lejardindemarie.com/visiter-le-jardin-de-marie/,+33 6 09 27 16 76,info@lejardindemarie.com,May-Aug Th-Su 11:00-20:00; Sep-Oct Sa-Su 11:00-19:00,Neuilly-en-Sancerre,,Chemin de l'Avoinerie,18250,,,yes,,,"Jardin à l'anglaise, où pousse une quantité impressionnante de roses et 1500 autres plantes.",garden,botanical
8809448496,node,Le Jardin du Directeur,43.5563282,5.0287969,,,,,,,,,,,,,no,yes,,,garden,botanical
8834337221,node,Golden Jubilee Park Greenhouse,27.6804791,85.2908627,,,,,,,,,,,,,,,,,garden,botanical
8857214614,node,Alisea Alto Tammaro - Orto Botanico del Sannio,41.2869166,14.7347653,,Orto Botanico di Campolattaro,https://www.aliseaaltotammaro.it/,,,,,,,,,,,permissive,Oasi WWF di  Campolattaro,,garden,botanical
8863385056,node,山东富通农牧产业园,34.9693444,118.1445235,,,,,,,,,,,,,,,,,garden,botanical
8901684690,node,90周年纪念树园,23.1605026,113.3468633,,,,,,,,,,,,,no,yes,,,garden,botanical
8904661994,node,Chengannur Botanical Garden,9.30224,76.6273885,,,,,,,,,,,,,no,customers,,,garden,botanical
8920684672,node,Butterfly Garden,35.4526093,-97.3704641,,,,,,,,,,,,,,,,,garden,botanical
8940195988,node,Hops Garden,39.5577076,-104.718257,,,,,,,,,,,,,,permissive,,,garden,botanical
8968651618,node,Jardín ECOMUNDO,23.0376751,-82.4745741,ECOMUNDO GARDEN,,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.instagram.com/ecomundocuba/%3Fhl%3Des&ved=2ahUKEwiB3ZzB1cfxAhV_gP0HHbQLAioQFnoECAQQAQ&usg=AOvVaw3IMSfmW2iKSKBcaXuc0Z6y,+53 52930230,,Mo-Fr 08:00-12:00,,,Autopista Novia del Mediodía,,,,,,,,garden,botanical
8975903662,node,薬用植物園,35.6633839,140.0747446,,,,,,,,,,,,,,private,東京大学大学院薬学系研究科,,garden,botanical
8975944197,node,小石川樹木園,35.7229784,139.7419375,,,,,,,,,,,,,,private,東京大学大学院農学生命科学研究科,,garden,botanical
9000037347,node,南砺市園芸植物園 フローラルパーク,36.5904279,136.9130505,Nanto City Horticultural Botanical Garden「Floral Park」,,,,,,,,,,,,,,,,garden,botanical
9018777702,node,虎岩樹木園,35.4781118,137.8709671,Toraiwa Jumokuen Botanical Garden,,http://group.shimohisakata.com/?eid=22,,,,,,,,,,,,,,garden,botanical
9037034541,node,西部兰花生态园,34.230247,107.9197506,,,,,,,,,,,,,,,,,garden,botanical
9055705121,node,Bloementheater,50.9311674,4.3313709,Flower Theatre,,,,,,,,,,,,,customers,,,garden,botanical
9062313867,node,余管营苗圃,34.2787066,107.6620684,,,,,,,,,,,,,,,,,garden,botanical
9071260658,node,St. Therese Garden,6.17435,125.2169684,,,,,,,,,,,,,,,,,garden,botanical
9120362180,node,ECOSOL girasoles,10.8731339,-74.8244452,,,,,,,,,,,,,yes,yes,,,garden,botanical
9148451175,node,Kherekhetec Forest Tree Nursery,9.8036411,118.6964311,,,,,,,,,,,,,,,,,garden,botanical
9206488987,node,Parque Bótanico Leandro N. Alem,-31.7382771,-60.4458943,,,,,,,,,Paraná,,,,,,,,garden,botanical
9260531797,node,Sanjeevani Krishi Farm,28.599572,81.5788964,,,,9848050749,,,Birendranagar,,,,,,,permissive,Jagat Bahadur Budha,,garden,botanical
9271573329,node,La Roseraie de Vendée,46.6891419,-1.8481917,,,http://www.laroseraiedevendee.fr/,+33 2 51 55 24 03,laroseraiedevendee@wanadoo.fr,,Saint-Révérend,,La Maubretière d'en Bas,85220,,,,,,Vente de Confiture et sirop à base de rose. Et visite d'un jardin botanique,,botanical
9287294192,node,Garden of the Senses,33.7835021,-118.3470471,,,,,,,,,,,,,,,,,garden,botanical
9287329788,node,Rose Garden,33.7831417,-118.3471985,,,,,,,,,,,,,,,,,garden,botanical
9321057127,node,"Cascina Bollate, il vivaio nel Carcere di Bollate",45.5245669,9.0987531,,,https://www.cascinabollate.org/,+393312906448,,,,,,,,,,,,,garden,botanical
9378478543,node,보경이랑상원농원,34.926354,128.2642638,,,,,,,,,,,,,,,,,garden,botanical
9380771085,node,Huerta Agroecológica El Boldo,-39.2768206,-72.2249833,,,,,,,,,,,,,,,,,garden,botanical
9410086943,node,三峡植物园,30.6522209,111.4583833,,,,,,,,,,,,,,,,,garden,botanical
9438400013,node,Standley Lake Gardens,39.8756634,-105.1296857,,,,,,,,,,,,,,,,,garden,botanical
9446149119,node,Entrada do Jardim Botânico da UFJF - Universidade Federal de Juiz de Fora,-21.7377345,-43.3693128,,,,,,,,,,,,,,yes,UFJF - Universidade Federal de Juiz de Fora,,garden,botanical
9461795461,node,Brinton Desert Botanical Garden,33.4454863,-111.814198,,,,,,,,,,,,,,,,,garden,botanical
9466851753,node,울릉자생식물원,37.4600009,130.8749198,,,,,,,,,,,,,,,,,garden,botanical
9467897112,node,香徑藥谷生態園區及南藥園 Jardim Ecológico do Trilho de Plantas Medicinais e Aromáticas e Jardim de Plantas Medicinais Chinesas do Sul,22.1243981,113.5575816,Ecological Trail Garden of Medicinal and Aromatic Plants and South China Medicinal Plants Garden,,,,,,,,,,,,no,,,,garden,botanical
9494185909,node,V M K Botanical Garden,11.3465407,75.8892001,,,,,,,,,,,,,,,,,garden,botanical
