arbnet_id,name,slug,url,description,modified_date,source
7773,Waitakaruru Arboretum,waitakaruru-arboretum,https://arbnet.org/morton-register/waitakaruru-arboretum/,The Waitakaruru1 Arboretum and Sculpture Park started as an ambitious project to transform a disused hard rock quarry from an industrial eyesore into a woodland planted with examples of trees and shrubs from around the world. In 1991 John and Dorothy Wakeling bought the site that had been quarried for 30 years.  It was 17.5 [&hellip;],2026-01-26T08:46:33,ArbNet Morton Register
7772,Village of Downers Grove,village-of-downers-grove,https://arbnet.org/morton-register/village-of-downers-grove/,"The Village of Downers Grove is located 22 miles west of Chicago in DuPage County. Downers Grove has a population of over 50,000 residents in an area of 14.6 square miles. Downers Grove has a rich and vibrant history dating back to 1832 when founder, Pierce Downer, set up camp in a small grove of [&hellip;]",2026-02-18T14:08:53,ArbNet Morton Register
7766,Oakland County Government Campus,oakland-county-campus,https://arbnet.org/morton-register/oakland-county-campus/,"The Oakland County government campus spans 460 acres and is home to over 5,500 trees, including native species, exotic cultivars, fruiting trees, and heritage specimens. Notable features include the 100+ year-old apple orchard with over 60 trees, several century-old native white oaks, and a descendant of the original Liberty Tree. In addition to rare and [&hellip;]",2026-02-13T08:12:04,ArbNet Morton Register
7762,Emerald Valley,emerald-valley,https://arbnet.org/morton-register/emerald-valley/,"Emerald Valley Arboretum is a 12 acre property located in the city of Old Brooklyn, 5 miles from the public square of downtown Cleveland, Ohio. This unique property, has over 60 deciduous trees, conifers and woody plants, many over 100 years old. These include a Cucumber tree, Birch trees, Japanese Redgood Maples, and Rhododendron. On [&hellip;]",2026-02-05T15:42:35,ArbNet Morton Register
7735,The Arboretum at Oakdale Cemetery,the-arboretum-at-oakdale-cemetery,https://arbnet.org/morton-register/the-arboretum-at-oakdale-cemetery/,,2026-01-16T11:36:51,ArbNet Morton Register
7733,Stine Arboretum,stein-arboretum,https://arbnet.org/morton-register/stein-arboretum/,,2026-01-26T11:21:30,ArbNet Morton Register
7727,Kenneth W. Bernard Community Park,kenneth-w-bernard-community-park,https://arbnet.org/morton-register/kenneth-w-bernard-community-park/,"The Lansing Arboretum is a collection of trees located within Kenneth W. Bernard Community Park, a 128-acre City of Lansing, Kansas property that has been open to the public since 2009. The park includes many amenities such as natural surface walking trails, a pond, the Lansing Veterans Memorial, a shelter, a playground, soccer fields, and [&hellip;]",2026-01-16T11:45:39,ArbNet Morton Register
7719,Frankfort Arboretum Tree Walk,frankfort-arboretum-tree-walk,https://arbnet.org/morton-register/frankfort-arboretum-tree-walk/,"The City of Frankfort Urban Forestry Program strives to provide the community with guidance and development for theirr urban trees. An urban tree canopy is part of a community’s infrastructure and creates valuable environmental, economic and social benefits. As society becomes more urbanized, tree canopies become increasingly important. The City of Frankfort Urban Forestry Program [&hellip;]",2026-06-11T15:47:12,ArbNet Morton Register
7715,Rotary Park at Wayne Gardens,rotary-park-at-wayne-gardens,https://arbnet.org/morton-register/rotary-park-at-wayne-gardens/,"Rotary Park at Wayne Gardens Arboretum is a five-acre community greenspace located in the southeast corner of Waynesboro, Pennsylvania. Established through the generosity of the Waynesboro Rotary Club, the park blends recreation, education, and natural beauty. In addition to the thoughtfully curated tree collection, visitors can enjoy a fitness trail, basketball court, and pavilion. The [&hellip;]",2026-02-19T08:13:53,ArbNet Morton Register
7611,"Pennsylvania State University, Beaver",pennsylvania-state-university-beaver,https://arbnet.org/morton-register/pennsylvania-state-university-beaver/,"Penn State Beaver’s (PS BR) 105-acre campus is a green oasis in the small town of Monaca in western Pennsylvania, USA. After serving as a farm and a tuberculosis sanatorium, Beaver County Commissioners donated the property to Penn State. Students were first welcomed in 1965. PSB expanded beyond offering just the first two years of [&hellip;]",2026-03-03T12:52:55,ArbNet Morton Register
7610,Inspiration Garden,inspiration-garden,https://arbnet.org/morton-register/inspiration-garden/,,2025-12-22T11:37:51,ArbNet Morton Register
7600,Walter Sisulu National Botanical Garden,walter-sisulu-national-botanical-garden-2,https://arbnet.org/morton-register/walter-sisulu-national-botanical-garden-2/,"Walter Sisulu National Botanical Garden (WSNBG) is a hidden Eden amid a sea of advancing urbanization. Founded in 1982 on land secured from an old farm, the garden features the dramatic 70-metre Witpoortjie Waterfall, framed by steep cliffs that form a stunning natural backdrop. The river winds for approximately one kilometer through the property, traversing [&hellip;]",2026-01-28T12:56:42,ArbNet Morton Register
7596,Mt. Olivet Arboretum,mt-olivet-arboretum,https://arbnet.org/morton-register/mt-olivet-arboretum/,,2025-12-22T10:29:39,ArbNet Morton Register
7593,Meadowbrook Park,meadowbrook-park,https://arbnet.org/morton-register/meadowbrook-park/,,2025-12-22T10:15:51,ArbNet Morton Register
7587,"The Arboretum, State Botanical Garden of Kentucky",the-arboretum-state-botanical-garden-of-kentucky-2,https://arbnet.org/morton-register/the-arboretum-state-botanical-garden-of-kentucky-2/,"The Arboretum is a 100-acre public garden located on the campus of the University of Kentucky in the heart of Lexington, Kentucky. The mission of the Arboretum is to showcase Kentucky landscapes and serve as a resource center for environmental and horticultural education, research and conservation. The Arboretum began in 1991 as a joint effort [&hellip;]",2025-12-22T09:31:14,ArbNet Morton Register
7577,University of Delaware Botanic Gardens,university-of-delaware-botanic-gardens,https://arbnet.org/morton-register/university-of-delaware-botanic-gardens/,"The University of Delaware Botanic Gardens (UDBG) began in the late 1950s with the planting of specimen trees and shrubs around the campus of College of Agriculture and Natural Resources. Originally established as a supportive resource for teaching horticultural science, the gardens have evolved into a valued asset for the public, green industry professionals, and [&hellip;]",2025-12-19T12:17:58,ArbNet Morton Register
7572,Sanctuary Arboretum and Botanical Garden,sanctuary-arboretum-and-botanical-garden,https://arbnet.org/morton-register/sanctuary-arboretum-and-botanical-garden/,"Sanctuary Arboretum and Botanical Garden is located in Mascot, Tennessee about 15 miles northeast of downtown Knoxville. The property is home to a collection of over 400 accessioned woody plants representing around 200 species. They are open to the public for self-guided tours by appointment, and guided tours are available, at no charge, upon request. [&hellip;]",2025-12-22T07:57:22,ArbNet Morton Register
7563,Yampa River Botanic Park,yampa-river-botanic-garden-2,https://arbnet.org/morton-register/yampa-river-botanic-garden-2/,"The Yampa River Botanic Park is a six-acre public garden located in Steamboat Springs, Colorado, at an elevation of approximately 6,800 feet. Accredited as a Level I arboretum through the ArbNet Accreditation Program, the Botanic Park is home to a diverse collection of trees that demonstrate resilience in a high-altitude, cold-climate environment. The arboretum includes [&hellip;]",2026-01-22T08:02:24,ArbNet Morton Register
7558,Rest-Stop-Ranch,rest-stop-ranch,https://arbnet.org/morton-register/rest-stop-ranch/,"Located in Topsfield, Massachusetts, Rest-Stop-Ranch is a private sanctuary garden and arboretum dedicated to accessibility and respite for individuals and families experiencing the effects of long-term-care.&nbsp; Situated on 4 acres remaining from a 1909 family summer camp built on originally 100 acres of woodland, the organization was founded in 2010 to support long-term caregivers and [&hellip;]",2026-04-13T10:22:53,ArbNet Morton Register
7552,Ferncliff Cemetery Arboretum,ferncliff-cemetery-arboretum-2,https://arbnet.org/morton-register/ferncliff-cemetery-arboretum-2/,"Ferncliff Cemetery, established in 1902, has long been a place of respect and repose for the deceased and a place of remembrance and respite for the living. This non-sectarian cemetery, located in Hartsdale, NY, offers expansive interment and memorialization options within a garden-like setting. Of particular note are the three community mausoleums &#8211; stately buildings [&hellip;]",2026-01-14T14:56:00,ArbNet Morton Register
7462,William & Mary Arboretum,college-of-william-mary-arboretum,https://arbnet.org/morton-register/college-of-william-mary-arboretum/,,2026-02-17T12:07:15,ArbNet Morton Register
7458,The Arboretum at Little Crum Creek Park,arboretum-little-crum-creek-park,https://arbnet.org/morton-register/arboretum-little-crum-creek-park/,,2025-12-08T16:00:23,ArbNet Morton Register
7455,Squam Lakes Association Community Arboretum,squam-lakes-association-community-arboretum,https://arbnet.org/morton-register/squam-lakes-association-community-arboretum/,"The Squam Lakes Association is a public nonprofit dedicated to conserving the natural beauty, peaceful character, and resources of the Squam Lakes watershed for public benefit. The arboretum was created on their roughly 4-acre property and has over 100 trees and 28 unique labeled species. The property is nestled in the heart of the Lakes [&hellip;]",2025-12-22T11:22:28,ArbNet Morton Register
7454,Serenity Ridge Nature Preserve and Arboretum,serenity-ridge-nature-preserve-and-arboretum,https://arbnet.org/morton-register/serenity-ridge-nature-preserve-and-arboretum/,,2025-12-08T15:54:43,ArbNet Morton Register
7450,Ainsworth Linear Arboretum,ainsworth-linear-arboretum-2,https://arbnet.org/morton-register/ainsworth-linear-arboretum-2/,,2025-12-17T16:02:38,ArbNet Morton Register
7446,Parsons Cemetery,parsons-cemetery,https://arbnet.org/morton-register/parsons-cemetery/,"Historic Parsons Cemetery is owned by St. Peter’s Episcopal Church in Salisbury, MD and was founded in 1873. Parsons Cemetery is both an operational cemetery and an urban green space open to all. Many of our neighbors use the cemetery daily to take a stroll, walk their dogs, ride a bike, or go bird watching. [&hellip;]",2025-12-22T15:04:27,ArbNet Morton Register
7444,Roots & Stars Arboretum,roots-stars-arboretum,https://arbnet.org/morton-register/roots-stars-arboretum/,"The Roots &amp; Stars Arboretum at Los Robles-Ronald McNair Academy showcases the climate resilient, urban trees of the San Francisco Bay Area with an emphasis on environmental and food systems education. It is an outdoor education space to foster student engagement and connection with nature and each other Los Robles-Ronald McNair Academy is a TK-5 [&hellip;]",2026-01-14T14:34:41,ArbNet Morton Register
7441,City of Newport News Arboretum,city-of-newport-news-arboretum,https://arbnet.org/morton-register/city-of-newport-news-arboretum/,"The City of Newport News Arboretum is a living, city-wide celebration of our community’s trees—spanning neighborhoods, parks, and historic sites across the city. From the native pawpaw trees at Endview Plantation to the graceful magnolia grove at Huntington Park and the stately Live Oaks surrounding the Victory Arch, each tree tells a story of Newport [&hellip;]",2025-12-08T15:46:19,ArbNet Morton Register
7438,"Pennsylvania State University, Abington",pennsylvania-state-university-abington,https://arbnet.org/morton-register/pennsylvania-state-university-abington/,"The Penn State Abington Arboretum was established as a result of a project launched during the 2023 fall semester. After Penn State Abington became a founding member of the Commonwealth Arboreta Network, the Environmental Science class used the Global Learning and Observation Benefits the Environment (GLOBE) citizen science application as a platform for submitting information [&hellip;]",2025-12-22T14:17:50,ArbNet Morton Register
