bgci_id,name,name_alt,website,phone,email,latitude,longitude,city,state_province,postal_code,country_code,country,address,open_to_public,year_incorporated,overview,accessions_count,member_bgci,member_abg,member_ipen,botanic_garden_accredited,arbnet_accredited_level,herbarium_code,social_facebook,social_instagram,social_twitter,updated_at,source,attr_access_conservation_policies,attr_advocates_conservation,attr_altitude,attr_audience_development,attr_average_annual_precipitation,attr_biosecurity_best_practices,attr_carbon_reduction_policies,attr_collaborations_conservation,attr_collection_access,attr_community_outreach,attr_conservation_assessment_activities,attr_conservation_expertise_external,attr_conservation_habitat_focus,attr_conservation_horticulture_activities,attr_conservation_non_permanent_budget,attr_conservation_permanent_budget_percentage,attr_conservation_professional_development,attr_conservation_staff_total,attr_conservation_volunteers_total,attr_education_practices,attr_education_resources,attr_education_staff_total,attr_education_topics,attr_energy_saving_techniques,attr_evaluates_conservation_activities,attr_ex_situ_infrastructure,attr_governance_type,attr_horticulture_staff_total,attr_in_situ_best_practices,attr_in_situ_conservation,attr_in_situ_land_area_impact,attr_interpretation_conservation,attr_invasive_species_monitoring,attr_landscaped_area_hectares,attr_living_collections_policy,attr_mission_statement_conservation,attr_natural_area_hectares,attr_non_school_classes,attr_online_learning,attr_operating_budget,attr_organisation_type,attr_plant_conservation_policy,attr_plant_records_database,attr_policy_exists,attr_policy_includes_conservation,attr_research_programmes,attr_research_staff_total,attr_research_volunteers_annual,attr_school_programmes,attr_scientific_research_participant,attr_species_recovery_native,attr_species_recovery_non_native,attr_staff_total,attr_strategies_frameworks,attr_sustainability_certification,attr_sustainability_goal,attr_sustainability_policy,attr_sustainable_food_practices,attr_total_area_hectares,attr_urban_greening_practices,attr_visitors_annual,attr_volunteers_annual,attr_waste_management_practices,attr_water_saving_policies,attr_wild_collection_best_practices,attr_wild_origin_living_percent,attr_wild_origin_seed_bank_percent
35,Jardín Botánico El Charco del Ingenio,,http://www.elcharco.org.mx,+52 4151038090,elcharcocuraduria@gmail.com,20.85000,-100.81660,San Miguel de Allende,Guanajuato,37700,MX,Mexico,Jesús #32,1,1991,"<p>Localizado a unos minutos de San Miguel de Allende, Guanajuato, El Charco del Ingenio es un Jardín Botánico y una Reserva Natural extraordinaria. Posee una extensa colección de cactáceas y otras plantas suculentas de México, muchas de ellas raras, amenazadas o en peligro de extinción.</p>",0,1,0,0,0,,CANTE,https://www.facebook.com/elcharcodelingenio,https://www.instagram.com/elcharco_del_ingenio,,2026-03-24T22:00:04.000000Z,BGCI GardenSearch,"Compliance with sub-national, national, or international Access and Benefit Sharing regulations (e.g., Nagoya Protocol, ITPGRFA, national or sub-national regulations); Collecting, maintenance, and supply of threatened and CITES listed species; Invasive species prevention and management; Biosecurity and pest/disease prevention and management",,1990,,619,,,,Plant records data available via institution’s website,,,,,,,,,,,,,,,,,,Private,,,,,,,3,,True,60,,,,Botanic Garden/Arboretum; Preserve/Natural Area,,True,,,,,,,,,,20,,,,,,67,,37488,0,,,,,
36,Jardin Botanico El Izotal,,,,,22.11802,-100.99508,San Luis Potosi,San Luis Potosi,78280,MX,Mexico,Parque Tangamanga 1,,,,0,0,0,0,0,,,,,,2024-02-26T22:21:53.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"Jardín Botánico Estatal 'Toka, Naturaleza y Cultura'",,http://www.uaem.mx,,"ines_ayalae@hotmail.com, tepolito68@hotmail.com, ecologia@cib.uaem.mx",18.98330,-99.23330,Cuernavaca,Morelos,MX-62210,MX,Mexico,"Facultad de Ciencias Biologia, Avenida Universidad 1001, Colonia Chamilpa",1,1979,,0,0,0,0,0,,MOREL,,,,2024-02-26T22:21:54.000000Z,BGCI GardenSearch,,,1850,,1130,,,,,,,,,,,,,,,,,,,,,,Academic; National Government,,,,,,,,,,6,,,,Botanic Garden/Arboretum,,,,,,,,,,,,15,,,,,,7,,,10,,,,,
38,Jardín Botánico Facultad de Ciencias Naturales UAQ,,http://fcn.uaq.mx/index.php/extension/jardin-botanico,,gomezs@uaq.mx,20.70057,-100.44949,Santiago de Querétaro,Querétaro,C. P. 76230,MX,Mexico,Avenida de las Ciencias SN,,,,0,0,0,0,0,,,,,,2025-04-25T07:14:34.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Jardin Botanico Facultad de Estudios Superiores Cuautitlan UNAM,,,,fesjardbot@gmail.com,19.32530,-99.60450,"Cuautitlán Izcalli, Edo.",Mexico,C.P. 54714,MX,Mexico,"Edificio de Ingeniería Agrícola, planta baja, Campo Cuatro",0,1990,,0,0,0,0,0,,FES,,,,2024-02-26T22:21:54.000000Z,BGCI GardenSearch,,,2240,,650,,,,,,,,,,,,,,,,,,,,,,Academic,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,1,,1000,5,,,,,
40,Jardín Botánico Francisco Javier Clavijero,El Jardín Etnobiológico de Veracruz,https://jardin.inecol.mx/,(522) 842-1827,jardin.botanico@inecol.mx,19.51446,-96.93644,Xalapa,Veracruz,91073,MX,Mexico,Instituto de Ecología A.C.,1,1977,"<h1>About the Jardín Botánico Francisco Javier Clavijero</h1><p>The Francisco Javier Clavijero Botanic Garden was inaugurated in February of 1977. It is located in Xalapa, about 500 km East of Mexico City, into the natural distribution of temperate montane cloud forest. Through its 40 years, the Garden has become one of the most important in Mexico.</p><p>&nbsp;Native tropical montane cloud forests are considered among the most biodiverse and endangered ecosystems of the planet, and the Clavijer",21,1,0,0,1,2,XAL,https://www.facebook.com/jardinbotanico.clavijero/,,,2026-04-29T23:47:15.000000Z,BGCI GardenSearch,"Compliance with sub-national, national, or international Access and Benefit Sharing regulations (e.g., Nagoya Protocol, ITPGRFA, national or sub-national regulations)",,1300,,1514,,,,Individual research requests,,,,,,,,,,,,,,,,,Arboretum; Living plant collection,Academic; National Government,14,,,,,,6,True,True,32,,,,Botanic Garden/Arboretum,True,True,,,,,,,,,,18,Global Strategy for Plant Conservation (GSPC),,,,,38,,40000,,,,,80,
41,Jardín Botánico Haravéri,,http://www.jardinharaveri.com/,+52 322 224 0578,contacto@jardinharaveri.com,20.75948,-104.96861,San Sebastián del Oeste,Jalisco,C. P. 46995,MX,Mexico,Poblado La Estancia de Landeros,,,,0,0,0,0,0,,,https://www.facebook.com/Jardinharaveri,https://www.instagram.com/jardinharaveri/,,2025-12-03T11:50:13.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Jardín Botánico ISIMA-UJED,,http://portal.ujed.mx,(618) 825-18-86,jb_isima@ujed.mx,32.24730,-115.25500,Durango,Durango Dgo,34160,MX,Mexico,"Universidad Juárez del Estado de Durango, Instituto de Silvicultura e Industria de la Madera",,2002,,0,0,0,0,0,,,,,,2024-02-26T22:21:54.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic; National Government; Trust,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,8,,,,,,2,,,,,,,,
43,Jardín Botánico Puerto Escondido,,http://www.umar.mx/jardin_botanico.html,9545824990 Ext. 312,jardinbotanico@angel.umar.mx,15.76413,-96.45409,San Pedro Mixtepec Juquila Oax,Oaxaca,C.P. 71980,MX,Mexico,Universidad del Mar Campus Puerto Escondido,0,2006,"El Jardín Botánico de la Universidad del Mar Campus Puerto Escondido, es un  espacio para la observación y el conocimiento de las plantas a manera de museo viviente. 

Se encuentra ubicado en el km.  244  de la carretera Puerto Escondido - Sola de Vega, con una extensión es de 16.7 ha de terreno conformado por lomeríos y pequeñas cañadas, por la cual se forma un arroyo  en temporada de lluvias.

En base a especies vegetales y animales de la región costa de Oaxaca, se realizan actividades de ",0,0,0,0,0,,BG5752,,,,2024-02-26T22:21:54.000000Z,BGCI GardenSearch,,,30,,,,,,,,,,,,,,,,,,,,,,,,Academic; National Government,,,,,,,,,,17,,,,Botanic Garden/Arboretum,,,,,,,,,,,,6,,,,,,17,,,,,,,,
44,Jardín Botánico Regional Carmen de la Unacar,,,,jardin_botanico@delfin.unacar.mx,18.64372,-91.80980,Ciudad del Carmen,Campeche,C.P. 24155,MX,Mexico,Universidad Autonoma del Carmen (UNACAR),,,,0,1,0,0,0,,,https://www.facebook.com/jardinbotanicounacar/,,,2024-09-27T16:20:07.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Jardín Botánico Regional Cassiano Conzatti,,,(951)7-06-10,,17.05940,-96.72160,Santa Cruz Xoxocotlán,,C.P.71230 OAXACA,MX,Mexico,,,1993,,0,0,0,0,0,,OAXA,,,,2024-02-26T22:21:55.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Jardín Botánico Regional de Cadereyta 'Ing. Manuel González de Cosío',Jardín Botánico del CONCyTEQ,https://www.jbrc.concyteq.edu.mx/,0052 (441) 2 76 06 47,jbotanicocadereyta@concyteq.edu.mx,20.69270,-99.81810,Cadereyta de Montes,Querétaro,76500,MX,Mexico,Camino Antiguo a Tovares S/N,1,1991,"Despite the fact of Querétaro being only a small State in Central Mexico and unknown to many foreigners, its plants on the other hand, enjoy a worldwide recognition, primarily those of the semi-arid region.

Occupying 0.6% of the nation’s territory, with an extension of 11,769 squared kilometres, Querétaro is located between parallels 20° 01’ and 21°37’ and meridians 98° 54’ and 100° 35’. 7 hours from Greenwich Time Zone. The State possesses a rich biodiversity and it is for this reason, rathe",0,1,0,0,1,2,MAGOC,https://www.facebook.com/botanicocadereyta/,https://www.instagram.com/jardinbotanicocadereyta/?hl=en,https://twitter.com/jbcadereyta,2026-02-26T22:20:05.000000Z,BGCI GardenSearch,"Compliance with sub-national, national, or international Access and Benefit Sharing regulations (e.g., Nagoya Protocol, ITPGRFA, national or sub-national regulations); Collecting, maintenance, and supply of threatened and CITES listed species; Invasive species prevention and management; Biosecurity and pest/disease prevention and management; Responsible sourcing of products and plants sold and used",True,2060,Social inclusion; Including indigenous knowledge; Co-creation,480,Nursery Management; Collection Management,Sustainable travel; Carbon offsetting; Low carbon investments; Responsible sourcing of products and plants sold and used by the organisation,Academic institution(s); Government agency(ies); Research community(ies); Botanical network(s),Individual research requests,False,National conservation assessments; Global conservation assessments; Red List Index,"Floras/species descriptions; Peer review for external accreditation, funding, advisory committees; Sponsor or organise professional meetings or trainings; Host visiting professionals; Offer fellowships or internships; Participate in plant conservation networks; Serve on international, national, or sub-national plant conservation network committees",Deserts and xeric shrublands; Tropical and subtropical dry broad leaf forests,,"Less than $10,000",70,"On-site skills-based staff training(s) (including formal/informal instruction on the propagation and cultivation of threatened species, invasives management and early detection); Specialized workshops or courses via professional meetings/conferences/congresses, continuing education programmes, academic institutions, etc.",,,Science communication; Interpretation; Inquiry Based Science Education; Citizen/community science,Guided tours; Self-guided tours; Permanent exhibitions or displays for visitors; Special exhibitions or displays for visitors; School education programmes; In-person events/classes/courses for visitors; Online events/classes/courses for visitors,5,Sustainability; Plant and biodiversity conservation; Plant science,Energy efficiency practices,True,Arboretum; Living plant collection; Nursery; Shadehouse/Greenhouse,Academic; Local Government (State/County/Municipal),5,"Garden uses science-based best practices for all in situ activities; For restoration projects, species selection is guided by reference ecosystems and species assemblages; Garden carries out activities with prior informed consent, according to relevant international, national, and local laws, regulations, and customs",Monitoring,,True,,2,True,True,8,Children; General visitors,Schools,"Less than $100,000",Botanic Garden/Arboretum,True,True,Accessibility; Collections; Diversity and Inclusion; Interpretation; Marketing and Communications; Overall Organisational Strategic or Master Plan; Sustainability; Visitors,Collections; Education; Interpretation; Marketing and Communications; Overall Organisational Strategic or Master Plan; Sustainability,Ex situ conservation; Ecology; In situ conservation; Education practice; Pests and diseases; Floristics; Horticulture; Invasive species biology and control; Ecological restoration; Pollination biology; Systematics and taxonomy,3,0,Primary years education; Middle/secondary years education,Garden policy that any external publications acknowledge support from the garden; Garden staff write peer reviewed papers; Garden widely communicates research accomplishments to the broader public,,,14,"Convention on Biological Diversity (CBD); Global Strategy for Plant Conservation (GSPC); Sustainable Development Goals (SDGs); Other Regional, National, or Sub-national Policies",False,True,True,Locally sourced food; Food waste reduction,10,Native plant gardening,30000,1,Waste reduction; Composting; No single-use plastics,Water efficiency,"Data is collected alongside propagation material and linked to collected material. This includes collection of herbarium vouchers, photographs and field data.",80,0
47,Jardín Botánico Regional 'Roger Orellana',,http://www.cicy.mx,00(999) 9813914,margarita.jimenez@cicy.mx,21.05990,-89.39040,Mérida,Yucatan,97205,MX,Mexico,Centro de Investigación Científica de Yucatán (CICY),,1983,,0,1,0,0,0,,CICY,,,,2024-02-26T22:21:55.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Jardin Botanico Tizatlan,,,,epre00@yahoo.com.mx,19.31360,-98.23940,"Santa Ana Chiautempan, Tlaxcala De Xicohtencatl",Tlaxcala,90800,MX,Mexico,"Camino Real, Km 3 Carr.",,1989,,0,0,0,0,0,,TIZAT,,,,2024-02-26T22:21:55.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"Jardín Botánico Tropical Comala, A.C.",,,,,19.24330,-103.72470,Colima,,,MX,Mexico,"Huertas de Comala,",,,,0,0,0,0,0,,COMAL,,,,2024-02-26T22:21:55.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Jardín Botánico Universidad Autónoma de Baja California,,,,,32.53399,-116.96455,Tijuana,Baja California,,MX,Mexico,,,,,0,0,0,0,0,,,,,,2024-02-26T22:21:56.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Jardín Botánico Universitario de la Benemérita Universidad Autónoma de Puebla (JBU-BUAP) ,Puebla University Botanic Garden,http://www.jardinbotanico.buap.mx,00 52 (12) 2443938,allen.coombes@hotmail.com,18.99920,-98.19610,Puebla,Puebla,CP.72590,MX,Mexico,BUAP Av. San Claudio s/n,1,1987,"The Botanical Garden of the University of Puebla, has 10.7 hectares and was founded in August 1987 by M. en C. Maricela Rodriguez and Arq. Sergio Villalon.
It is one of the most important green areas of the city and holds the most diverse plant collection in the State of Puebla.",145,1,0,0,1,,IRA,,,,2025-10-26T14:39:04.000000Z,BGCI GardenSearch,,,2150,,,,,,,,,,Deserts and xeric shrublands,,,,,1,2,,Guided tours; Self-guided tours; School education programmes; In-person events/classes/courses for visitors,,,,,Seed/pollen bank - Cold (-20° to 0°C),Academic,,,,,,,10,True,,,,,,Botanic Garden/Arboretum,,True,,,Ex situ conservation; In situ conservation; Floristics; Seed biology and conservation; Systematics and taxonomy,,,,,,,14,,,,,,10,,2000,,,,,,
52,Jardín Botánico Xochiltlalyocan UAM-Xochimilco,,,,amosuna@gmail.com,19.28240,-99.10266,Coyoacán,Ciudad de México,C. P. 04960,MX,Mexico,Calzada del Hueso 1100,,,,0,0,0,0,0,,,,,,2025-04-25T07:17:55.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Jardín Botánico de Fundación Xochitla,,https://www.xochitla.org.mx/,(525) 899-6600,,19.44380,-99.24750,Tepotzotlán,Mexico,C.P. 54600,MX,Mexico,Carretera de Circunvalación Cuautitlán-Tepotzotlán,1,1999,"JARDÍN BOTÁNICO DE LA FUNDACIÓN XOCHITLA, A. C.
La creación de este espacio de 18 hectáreas tiene como reto, desarrollar una cantidad importante de especies arbóreas, arbustivas, herbáceas y plantas acuáticas tanto del Valle de México como de la Meseta Central del país con fines de conservación, educativos, recreativos y científicos. Actualmente la colección botánica del JBFX considera una colección de árboles de zonas templadas llamado Arboretum y el Jardín de Plantas Acuáticas,  una colección",0,0,0,0,0,,XOC,https://www.facebook.com/FundacionXochitla/,https://www.instagram.com/fundacionxochitla,https://twitter.com/fxochitla,2024-02-26T22:21:56.000000Z,BGCI GardenSearch,,,2266,,700,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,9,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,17,,,,,,18,,,,,,,,
54,Jardin Botanico y Arboreta de Alta Cima,,http://www.elcielobiosphere.org/index.html,+(831) 183 72 28,johnsonbridgwater@sbcglobal.net,22.91660,-99.03330,Alta Cima,Tamaulipas,,MX,Mexico,El Cielo Biosphere Reserve,1,,,0,0,0,0,0,,ALCIM,,,,2024-02-26T22:21:56.000000Z,BGCI GardenSearch,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,Botanic Garden/Arboretum,,,,,,,,,,,,5,,,,,,7,,,,,,,,
56,Jardín Etnobotánico de Oaxaca,,http://www.jardinoaxaca.org,,jetnobot@prodigy.net.mx,17.05940,-96.72160,Oaxaca,Oaxaca,C.P. 68000 OAXACA DE,MX,Mexico,Santo Domingo Ciudad de Oaxaca,1,1994,"El Jardín Etnobotánico muestra en vivo cientos de especies de plantas, todas ellas originarias de Oaxaca. Comenzamos a plantarlas en julio de 1998. Las plantas provienen de diferentes regiones del Estado, tanto de climas áridos como húmedos, de las zonas tropicales bajas y de las áreas montañosas templadas y frías. El Jardín representa así la gran diversidad de climas, formaciones geológicas y tipos de vegetación que caracterizan a  Oaxaca. 

	         
El Jardín forma parte del Centro Cultur",0,0,0,0,0,,STDOM,,,,2024-02-26T22:21:56.000000Z,BGCI GardenSearch,,,1559,,,,,,,,,,,,,,,,,,,,,,,,Academic; National Government,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,24,,,,,,2,,,4,,,,,
57,Jardin Etnobotánico Francisco Peláez R. A.C,,http://www.jardinetnobotanico.org,(5222) 249 61 46,jardinetnobotanico@gmail.com,19.04560,-98.30910,Puebla,Puebla,72810,MX,Mexico,2 sur #1700,1,1993,"The Ethnobotanic Garden (Jardín Etnobotánico) Francisco Peláez R., A.C. of San Andrés Cholula, Puebla, Mexico, was founded in 1999. It is an independent non-profit organization, constituted legally as an Asociación Civil (a non-profit Civil Association). 
The aim of the Garden is the conservation of the biodiversity of the region. We do this through cultivation, education, research, and the promotion of an ecologically sustainable life. 
It employs 26 people, full-time and part-time.
We recei",0,1,0,0,0,,PFPR,https://www.facebook.com/jardinetnobotanicofranciscopelaez/,https://www.instagram.com/jardin.eb/,,2024-02-26T22:21:57.000000Z,BGCI GardenSearch,,,,,961,,,,,,,,,,,,,,,,,,,,,,Academic,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,9,,,,,,,,,25,,,,,
58,Jardín Etnobotánico Tzapoteca 'Dra Helia Bravo Hollis',,,,mtlapa_almonte@hotmail.com,19.10360,-98.22000,San Pedro Cholula,Puebla,,MX,Mexico,16 Poniente No. 309,,,,0,0,0,0,0,,,,,,2024-02-26T22:21:57.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
59,"Laboratorio Microcosmos Bioedáfico del Departamento de Edafología Instituto de Geología, UNAM",,http://www.geologia.unam.mx/igl/index.php?option=com_content&view=category&layout=blog&id=79&Itemid=65,,mpol@geologia.unam.mx,19.32530,-99.60450,Mexico City,Distrito Federal,04510,MX,Mexico,"Circuito Exterior s/n, Ciudad Universitaria",,,,0,0,0,0,0,,,,,,2024-02-26T22:21:57.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Museo de la Medicina Maya,,http://sic.gob.mx/ficha.php?table=museo&table_id=67,,omiech@prodigy.net.mx,16.75000,-92.63870,San Cristóbal De Las Casas,Chiapas,CP 29215,MX,Mexico,Organización de Médicos Indígenas del Estado de Chiapas (OMIECH),,,,0,0,0,0,0,,,,,,2024-02-26T22:21:57.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Orquidario de Morelia,,,,,19.68611,-101.18204,Morelia,Michoacán,,MX,Mexico,,,,,0,0,0,0,0,,,,,,2024-02-26T22:21:57.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Orquidario Moxquivil,,http://www.orchidsmexico.com,,info@orchidsmexico.com,16.75444,-92.63352,San Cristóbal de Las Casas,Chiapas,29228,MX,Mexico,"Periférico Norte #4a, Ojo de Agua",1,2009,"Simply put, Orquídeas Moxviquil's mission is to safeguard for future generations a small sampling of the vast and varied essence of Chiapas' living natural wonders, while at the same time maintaining an area where people can visit and share in the beauty of these most graceful, fanciful and simply extraordinary handiwork of evolution: the flora of Chiapas.


Through the collection and care of various distinct bio regions of Chiapas, Orquídeas Moxviquil OM acts as a resource to help disperse c",0,0,0,0,0,,,,,,2024-02-26T22:21:57.000000Z,BGCI GardenSearch,,,2144,,1500,,,,,,,,,,,,,,,,,,,,,,Private; Academic,,,,,,,1,,,2,,,,Botanic Garden/Arboretum,,,,,,,,,,,,6,,,,,,3,,2000,,,,,,
63,Pabellón de las Orquídeas Ye'Tsil ,,,,maya801031@hotmail.com,17.01983,-96.76378,Santa Cruz Xoxocotlán,Oaxaca,C. P. 71230,MX,Mexico,Ex Hacienda de Nazareno s/n,,,,0,0,0,0,0,,,,,,2025-04-25T07:14:09.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Proyecto Jardín Botánico del Desierto Chihuahuense,,,,ngeco.ac@gmail.com,28.63240,-106.08010,Chihuahua,Chihuahua,C.P. 31149,MX,Mexico,Juan O'Donoju #6515,,,,0,0,0,0,0,,,,,,2024-02-26T22:21:58.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
