FacilityID,FacilityName,FacilityLatitude,FacilityLongitude,FacilityDescription,FacilityPhone,FacilityEmail,FacilityReservationURL,FacilityTypeDescription,Reservable,StayLimit,Keywords,LastUpdatedDate,Activities
10296923,Blackwell Campground ,39.017443,-86.389836,"<h2>Overview</h2> <p>The camp is located along Tower Ridge Road in the center of the Charles Deam Wilderness area, approximately one mile from Highway 446. The camp also is a trailhead for the Charles C. Deam Wilderness trail system.  </p> <h2>Recreation</h2> <p>Blackwell is a campground for all types of users.  It provides access to the Charles C. Deam Wilderness Trail system with approximately 35 miles of trails.  The nearby Hickory Ridge Trail system is also available.</p> <h2>Facilities</h2>",Brownstown Ranger District Front Office: 812-275-5987,SM.FS.R9HOFwebsite@usda.gov,,Campground,True,,N/A,2026-04-15,
238999,Blowout Campground,43.17134,-111.07291,"<p>Blowout Campground is located on Highwy 26, approxiametly 58 miles southeast of Idaho Falls, ID.  Aspens and tall lodgepole pines partially shade the campground.  Blowout Boat Ramp is located down the hill from the campgroud and is on the Palisades Reservoir. Fishing for Yellowstone Cutthroat Trout, Brown Trout, Lake Trout and Kokanee, motorized and non-motorized boating activities are all popular on the reservoir.  The Blowout Campground has 11 single units and 4 double units. Full time camp",,,,Campground,False,,,2026-02-25,
10165135,Bertha Creek Campground,60.751094,-149.255688,"<h2>Overview</h2> <p>This location is available on a first-come, first-served basis only. Visitors are required to physically arrive at the campground to purchase and claim a site. Once on-site, you may be able to pay for your campsite(s) by scanning a QR code using the Recreation.gov mobile app, and the Scan and Pay feature.</p> <p>If this option is available, you will need to<strong> first download the free Recreation.gov mobile app https://www.recreation.gov/mobile-app prior to your arrival</",N/A,N/A,,Campground,True,,,2026-05-25,
234161,QUAIL PRAIRIE LOOKOUT,42.2366667,-124.045,"<h2>Overview</h2> THIS FACILITY IS CLOSED TO RESERVATIONS UNTIL FURTHER NOTICE <br/><br/>  Quail Prairie Lookout offers guests a unique lodging experience in the Rogue-Siskiyou National Forest in western Oregon. On a clear day, visitors are treated to spectacular views of the Kalmiopsis Wilderness from the top of the 41-foot tower.<br/><br/> The tower was completed in 1963 and served as one of the last lookouts built by the southwestern Oregon Forest Service until the mid 1990's, when it was con",541-412-6000,,,Campground,True,,"QUAP,SISKIYOU,ROGUE RIVER,ROGUE RIVER NATIONAL FOREST,SISKIYOU NATIONAL FOREST,ROGUE RIVER-SISKIYOU NATIONAL,ROGUE RIVER SISKIYOU NATIONAL,ROGUE RIVER-SISKIYOU,ROGUE RIVER SISKIYOU,ROGUE RIVER - SISKIYOU NF - FS",2026-02-25,
232624,LINTON,36.6875806,-87.9106,"<h2>Overview</h2> Linton Recreation area is a day-use haven that sits on Lake Barkley near wooded rolling hills and abundant wildlife. Whether it's a gathering of family or friends, visitors can enjoy the the excellent atmosphere beautiful scenery.<h2>Recreation</h2> Boating and fishing are a big hit, as is swimming in the designated sandy swimming area and playing sports like soccer or Frisbee in the grassy open fields. <h2>Facilities</h2> The accessible picnic shelter fits 100 guests and 50 ve",LAKE BARKLEY RESOURCE MANAGERS OFFICE: 270-362-4236,,,Campground,True,,"LINT,LAKE BARKLEY,BARKLEY LOCK & DAM",2026-02-25,
272266,SOUTH CAMPGROUND (UT),37.2016667,-112.9855556,"<h2>Overview</h2> <p><strong>Reservations for South Campground are available up to 14 days before your arrival and may extend up to two days beyond this 14-day booking window.</strong> </p> <p>For visitors to Zion National Park, South Campground is an ideal place to stay.  Located near the park's south entrance, the campground is just a short walk from the main visitor center, the Zion Canyon Shuttle System and the adjacent town of Springdale. The canyon and most of the park's trails are only ac",435-772-3256,zion_south_campground@nps.gov,,Campground,True,,None,2026-06-11,
232089,REDMAN CAMPGROUND,40.6141667,-111.5886111,"<h2>Overview</h2> Redman Campground is located in scenic Big Cottonwood Canyon at an elevation of 8,300 feet. Salt Lake City is conveniently close. Visitors enjoy hiking, biking and fishing.<h2>Recreation</h2> Hiking and mountain biking are popular activities on area trails, including the Donut Falls Trail, which begins nearby. Fly-fishermen enjoy casting on Big Cottonwood Creek.<h2>Facilities</h2> <p>The campground contains two group sites and numerous single, double, and triple-family sites, a",SALT LAKE RANGER DISTRICT OFFICE 801-733-2660 OR UTAH RECREATION COMPANY 385-273-1100,comments@AmericanLL.com,,Campground,True,,"REDM,WASATCH-CACHE NF - FS",2026-06-06,
243872,Carson Ranger District Office,39.15203,-119.767199,"<p>The Carson Ranger District extends along the eastern front of the Sierra Nevada Mountains, straddling the Nevada and California border with a land base of approximately 368,600 square miles. The District is about 15 miles wide and near 100 miles long and stretches from the Dog Valley area northwest of Reno, Nevada heading south along the Carson Range, passing between Lake Tahoe and Carson City, then continuing further south to Alpine County in California and ending just north of the Sonora Pa",,,,Facility,False,,,2026-02-25,
234426,GARVER MTN. LOOKOUT RENTAL,48.9291472,-115.7951194,"<h2>Overview</h2> Garver Mountain Lookout is perched on top of Garver Mountain at an elevation of 5,874 feet. The lookout is located in the Yaak area of the Kootenai National Forest, characterized by its minimal services and rugged beauty. This destination is ideal for visitors with an adventurous attitude, looking for a plethora of outdoor activities.  <br/><br/>  Garver Mountain Lookout has been used as an observation point for detecting forest fires since 1929. The first lookout was a one-sto",406-295-4693,,,Campground,True,,"GMLR,GARVER MTN  LOOKOUT RENTAL,KOOTENAI NF - FS",2026-02-25,
233997,EAST KACHESS GROUP SITE,47.312187,-121.23717,"<h2>Overview</h2> <p><br>East Kachess Group Campground is tucked away on the eastern shore of Kachess Lake in Okanogan-Wenatchee National Forest.   <br><br>Hemmed in by dense old-growth conifer forest and surrounded by high mountains, East Kachess Group Campground is secluded, making it an ideal setting for groups and families seeking recreation and relaxation.</p> <h2>Recreation</h2> <p>This is a prime base camp for hiking, fishing, swimming, and mountain biking in summer and early fall and sev",509-852-1100,briandspeeg@fs.fed.us,,Campground,True,,"EKAC,BOEING CAMP,OLD BOEING CAMP,BOEING ORGANIZATION SITE,OLD BOEING ORGANIZATION SITE,OKANOGAN - WENATCHEE NF -FS",2026-03-11,
234115,BOCA REST CAMPGROUND,39.4191667,-120.0863889,"<h2>Overview</h2> <p>Boca Rest Campground is located along the shores of Boca Reservoir, 20 minutes from Truckee, California. Visitors enjoy the area for its boating, swimming, fishing and abundant hiking opportunities. This facility is operated and maintained by Lake Tahoe Hospitality LLC for the Tahoe National Forest.</p><h2>Recreation</h2> <p>Boca Reservoir spans over 900 acres and is a popular location for boating, water skiing, swimming and fishing. A boat ramp is located on the west shore ","(530)587-3558. FOR RESERVATIONS, PLEASE CALL: 1 (877) 444-6777.",,,Campground,True,,"BORE,TAHOE NF - FS",2026-06-15,
231997,DEER LAKE,47.5141667,-94.1058333,"<h2>Overview</h2> <p>Deer Lake campground is located on the west shore of Cut Foot Sioux Lake, next to Lake Winnibigoshish, and is split into two separate loops. North Deer Lake campground has 17 sites; South Deer Lake has 31 campsites. A boat ramp is centrally located between the loops and provides lake access via Biauswah Creek. Visitors come to the area for boating, walleye, northern, sunfish, and crappie fishing, and beautiful scenery. The 26-mile Cut Foot Sioux National Recreation Trail run",218-246-2123,,,Campground,True,,"North Deer,South Deer,Deer,CHIPPEWA NF - FS",2026-02-25,
10075896,Big Valley Ranger District,0,0,"<p>Big Valley Ranger District, crescent shaped, encompasses a portion of the Modoc National Forest north, east and south of the town of Adin, CA.  The lower elevation of this Ranger District allows campgrounds to open earlier in the spring and close later in the fall.</p><p>The beautiful Red Tail Rim Trail is something that this district boasts about.  A shared trail by hikers, mountain bikers and equestrian units, this unique trail covers some 20 plus miles of the back-country.</p>",,,,Facility,False,,,2026-02-25,
257098,Quail Creek Trail,37.22258752,-113.4015589,"Recommended Users: Mountain Bikers, Hikers. Singletrack trail. 1 mile in length. Difficulty: Moderate/More Difficult. To reach Quail Creek Trail, take White Reef Trail from the trailhead for 0.2 miles.  Turn left onto Adams Trail and follow it until reaching a “Y” intersection.  At this point the trail splits for users.  Equestrians should go left to the low water crossing over Quail Creek, while hikers should go right to cross Quail Creek over a small, narrow pedestrian bridge.  The trail recon",435-688-3200,utsgmail@blm.gov,,Facility,False,,,2026-02-25,
251955,Shenango Lake Shenango Lakeside Picnic Shelter,41.2952778,-80.4347222,"<h2>Overview</h2>  Situated within the suburban Shenango Valley, Shenango Lake provides an attractive setting where visitors can spend the day picnicking, camping, fishing, boating, or enjoying nature's beauty at one of the lake's many recreation areas. The Shenango Recreation Area Day Use is located within the Shenango Rec Area, adjacent to the campground and provides one covered group picnic shelter (Lakeside Shelter) with electric as well as a basketball hoop and volleyball court nearby. <h2>",724-646-1124,christina.r.barker@usace.army.mil,,Campground,True,,,2026-02-25,
235772,Jersey Jim Lookout,37.4973,-108.184,"<p>Live a little bit of history and enjoy an incredible view in Southwestern Colorado with an one- or two-night stay at the <a href=""https://jerseyjimfoundation.org/"" rel=""nofollow"">Jersey Jim Fire Lookout Tower</a>. Formerly used to detect fires, the live-in tower rises from an aspen-lined meadow in the San Juan National Forest at almost 10,000 feet above sea level.</p><p>The Tower cab includes the original furniture and propane heating and lighting. Guests must bring their own supplies. Water ",,,,Facility,False,,,2026-02-25,
248324,Willow Creek Campground,45.34450304,-119.54770903,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=245&agencyCode=130"" rel=""nofollow"">Willow Creek</a>",,,,Campground,False,,,2026-02-25,
232472,INDIAN COVE CAMPGROUND,34.12,-116.1558333,"<h2>Overview</h2> <p>Download the <a href=""https://www.nps.gov/subjects/digital/nps-apps.htm"" rel=""nofollow"">NPS app</a>  prior to visiting the park – trail maps and more!</p> <p>Indian Cove Campground lies amid the huge, steep rock formations for which Joshua Tree National Park is known. Because of its proximity to many rock climbing routes, it is a popular camping location for climbers. Indian Cove is one of four campgrounds in the park that requires reservations year-round. To get the most ou",760-367-5554,cynthia_lasala@nps.gov,,Campground,True,,"CG38,Joshua Tree National Park,Joshua Tree",2026-02-25,
10367801,Wetmore Campground,0,0,"<h2>Overview</h2> <p>Wetmore Campground is one of three Wallowa-Whitman campgrounds along Highway 26, which is part of the Journey Through Time Scenic Byway. The campground offers 11 campsites for both tents and small trailers, and has three accessible campsites. Popular activities include overnight camping for visitors traveling across the state, picnicking and exploring the scenic byway.</p><p>There is also an accessible, barrier-free, trail to Yellow Pine Campground. The site has been used by",,,,Campground,True,,,2026-04-04,
255222,Payette River: South Fork,44.06666667,-115.9397222,<p>The South Fork Payette River stretch offers opportunities for camping and fishing in a scenic mountain area. The BLM's South Fork Recreation Site is an undeveloped camping spot along the river.</p>,208-384-3300,BLM_ID_FourRiversOffice@blm.gov,,Facility,False,14-day stay limit.,,2026-03-25,
251724,DENNIS COVE CAMPGROUND,36.2572222,-82.1108333,"<h2>Overview</h2> <p>Dennis Cove Campground is a secluded campground along Laurel Fork Creek at an elevation of 2,650 feet in Carter County. This remote developed campground is popular with those seeking a rustic experience. The altitude, creek side location and lush forest surroundings make Dennis Cove particularly desirable during hot summer months. With 15 campsites, Dennis Cove is a great option for family camping.  </p> <h2>Recreation</h2> <p>Along with camping, Laurel Fork Creek is stocked",423-735-1500,wataugarec@gmail.com,,Campground,True,,,2026-03-11,
