source,id,name,lat,lon,address,city,region,postal_code,phone,website,rating,reviews_count,price_low,price_high,electric_hookups,water_hookups,sewer_hookups,thirty_amp,fifty_amp,max_vehicle_length_ft,big_rig_friendly,pull_through,back_in,sanitary_dump,showers,wifi,pets_allowed,reservable,reservation_url,accommodation_rv,accommodation_tent,num_sites
TheDyrt,137,Cow Creek South Campground,39.8794444,-106.2772222,,Silverthorne,Colorado,80498,+19704687681,https://www.fs.usda.gov/recarea/whiteriver/recarea/?recid=40917,4.833333333333333,6,21.00,42.00,False,False,False,,,90,True,True,True,False,False,False,True,True,https://www.recreation.gov/camping/campgrounds/234596,True,True,
TheDyrt,143,Manti-LaSal National Forest Upper Joes Valley Campground,39.29733061381098,-111.29751041256968,,Orangeville,Utah,84537,+14353842372,https://www.fs.usda.gov/recarea/mantilasal/recreation/camping-cabins/recarea/?recid=73382&actid=29,3.0,1,0.00,0.00,,,,,,,,False,False,,,,,False,,True,True,
TheDyrt,145,Clear Creek Campground,45.14553077,-121.57941036,,Dufur,Oregon,97021,+15414672291,https://www.fs.usda.gov/recarea/lpnf/recreation/camping-cabins/recarea/?recid=11128&actid=29,0.0,0,0.00,0.00,,,,,,16,,False,False,,,,True,,,True,True,
TheDyrt,147,Spruces Campground (Dixie NF),37.5183833,-112.7742806,DIXIE NATIONAL FOREST,Cedar city,Utah,84721,+18012263564,https://www.recreation.gov/camping/campgrounds/273759,4.75,8,23.00,60.00,False,True,True,,,75,,False,True,,False,,True,True,https://www.recreation.gov/camping/campgrounds/273759,True,True,
TheDyrt,148,Mammoth Dispersed,37.63790535,-112.6716,,Cedar City,Utah,84721,+14358653200,https://freecampsites.net/#!8284&query=sitedetails,4.25,12,0.00,0.00,False,False,False,,,,True,True,False,False,False,False,True,False,,True,True,
TheDyrt,149,Aspen Campground,37.93900001,-119.18800018,,Lee Vining,California,93541,+17606473045,https://www.fs.usda.gov/recarea/inyo/recreation/camping-cabins/recarea/?recid=20636&actid=29,4.7,10,14.00,19.00,False,False,False,,,,False,True,,False,False,False,True,False,,True,False,
TheDyrt,151,Maple Lake Campground,39.955631,-111.691253,FR 020,Payson,Utah,84651,+13852731100,https://www.fs.usda.gov/recarea/uwcnf/recreation/camping-cabins/recarea/?recid=9856&actid=29,4.0,5,25.89,25.89,False,True,False,,,,True,False,False,False,False,False,True,False,,True,True,
TheDyrt,155,Rock Creek Lake Campground,37.44837116,-118.73623918,,Quincy,California,95971,+17609354121,https://www.recreation.gov/camping/rock-creek-lake/r/campgroundDetails.do?contractCode=NRSO&parkId=73836,4.5,4,0.00,0.00,False,False,False,,,,,False,,False,True,False,True,True,,True,True,
TheDyrt,161,Halfway Group Campground,35.80294,-118.451937,,,California,,+17603791815,https://www.recreation.gov/camping/campgrounds/120990,4.0,2,60.00,240.00,False,True,True,,,20,,False,True,,False,,True,True,https://www.recreation.gov/camping/campgrounds/120990,True,True,
TheDyrt,163,Pleasant Valley Campground,48.041956,-115.290964,,,Montana,,,https://www.recreation.gov/camping/campgrounds/251011,4.0,2,,,False,False,False,,,,False,False,False,False,False,False,False,False,,True,True,
TheDyrt,165,Axolotl Cabin,45.2405556,-111.8713889,1005 Selway Drive,Dillon,Montana,59725,+14066838000,https://www.recreation.gov/camping/campgrounds/251354,4.0,1,75.00,75.00,True,False,False,,,,,False,False,,False,False,False,True,https://www.recreation.gov/camping/campgrounds/251354,False,,
TheDyrt,166,Auk Village,58.3755556,-134.7094444,"Juneau Ranger District, 8510 Mendenhall Loop Road",Juneau,Alaska,99801,+19075868800,https://www.fs.usda.gov/recarea/tongass/recreation/camping-cabins/recarea/?recid=78750&actid=29,4.7,10,20.00,20.00,False,False,False,,,40,False,False,True,,False,False,True,True,https://www.recreation.gov/camping/campgrounds/251356,True,True,
TheDyrt,167,North Arm Campground,45.1425,-121.771667,,,Oregon,,+15034648515,https://www.fs.usda.gov/recarea/mthood/recarea/?recid=53436,4.916666666666667,12,24.00,30.00,False,False,False,,,45,,False,True,True,False,False,True,True,https://www.recreation.gov/camping/campgrounds/251452,True,True,
TheDyrt,168,Split Top Group Campsite — Canyonlands National Park,38.1687861,-109.7600389,2282 SW Resource Blvd,Moab,Utah,84532,+14352594711,https://www.nps.gov/cany/planyourvisit/eatingsleeping.htm,4.2727272727272725,11,70.00,115.00,False,False,False,,,28,True,False,True,True,False,True,True,False,,True,True,
TheDyrt,171,Payson Lakes Guard Station,39.9247222,-111.6330556,FR 017,Payson,Utah,84651,+18017983571,https://www.recreation.gov/camping/campgrounds/251711,0.0,0,279.92,279.92,True,True,False,,,25,,False,True,,False,False,False,True,https://www.recreation.gov/camping/campgrounds/251711,False,False,
TheDyrt,172,Spencer Bench Cabin,60.7085556,-149.00275,145 Forest Station Rd.  PO Box 129,Girdwood,Alaska,99587,+19077833242,https://www.recreation.gov/camping/campgrounds/251714,5.0,1,85.00,85.00,False,True,False,,,,,False,False,,False,False,True,True,https://www.recreation.gov/camping/campgrounds/251714,False,False,
TheDyrt,174,Lone Mesa Group Campground,38.6358139,-109.8049389,"MOAB FIELD OFFICE
82 E. DOGWOOD AVE.",Moab,Utah,84532,+14352592100,https://www.recreation.gov/camping/campgrounds/251837,4.285714285714286,7,150.00,175.00,False,False,False,,,50,True,False,False,False,False,False,True,True,https://www.recreation.gov/camping/campgrounds/251837,True,True,
TheDyrt,176,Davis Dam Camp,35.181692064097106,-114.5667187866189,,,Arizona,,+19287547250,https://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&facilityId=200028,4.0,5,20.00,35.00,True,True,True,,,,True,True,False,True,True,True,True,True,,True,True,
TheDyrt,177,Liberty Recreation Site,47.26124519,-120.68248417999999,,Liberty,Washington,98922,+15095361200,https://www.recreation.gov/camping/poi/201792,3.3333333333333335,6,0.00,0.00,False,False,False,,,,True,True,,False,False,False,True,False,,True,True,
TheDyrt,178,T.K. Jones Campground at Squaw Lake,32.90362347,-114.47732967,,Winterhaven,California,92283,+19283173200,https://www.blm.gov/visit/tk-jones-campground-squaw-lake,0.0,0,10.00,0.00,False,False,False,,,,False,False,False,True,True,False,True,False,,True,True,
TheDyrt,179,Blackfoot Reservoir Campground,42.841922,-111.603131,2982 Dike Road,Soda springs,Idaho,83276,+12084786340,https://www.blm.gov/visit/blackfoot-reservoir-campground,4.75,4,10.00,20.00,True,True,False,,,80,True,False,False,True,False,False,True,True,https://www.recreation.gov/camping/campgrounds/202063,True,True,
TheDyrt,180,Redpoint Campground,42.23405892,-111.75884598,"Pocatello Field Office
4350 Cliffs Dr",Pocatello,Idaho,83204,+12084786340,https://www.recreation.gov/camping/campgrounds/202075,4.5,2,,,False,False,False,,,,,False,False,,False,,False,False,,True,True,
TheDyrt,181,Goodenough Creek Campground,42.65430557,-112.28583213,"Pocatello Field Office
4350 Cliffs Dr",Pocatello,Idaho,83204,+12084786340,https://www.blm.gov/visit/goodenough-creek-campground,4.45,20,0.00,0.00,False,False,False,,,,False,False,False,False,False,False,True,False,,True,True,
TheDyrt,182,Horsethief Gulch Campground — Spring Valley State Park,38.0237865,-114.20296241,Hc 74 Box 201,Pioche,Nevada,89043,+17759625102,https://parks.nv.gov/parks/spring-valley,4.833333333333333,12,10.00,25.00,True,,,False,False,100,False,False,False,True,True,,,True,https://reservenevada.com/nevadaweb/#!park/21,True,True,
TheDyrt,184,Agency Creek Campground,44.94993124,-113.55808883,"Salmon Field Office 
1206 S Challis St",Salmon,Idaho,,+12087565400,https://www.recreation.gov/camping/campgrounds/202101,0.0,0,,,False,False,False,,,,,False,False,True,False,False,False,False,,True,True,
TheDyrt,185,Cleve Creek Campground,39.2134,-114.5382,,Ely,Nevada,89301,+17752891800,https://www.blm.gov/visit/cleve-creek-campground,5.0,1,,,False,False,False,,,,,False,False,,False,False,False,False,,True,True,
TheDyrt,189,Dewey Bridge Campground,38.4843,-109.1808,"Moab Field Office
82 East Dogwood",Moab,Utah,84532,+14352592100,https://www.recreation.gov/camping/campgrounds/202146,4.333333333333333,3,,,False,False,False,,,,,False,False,,False,,False,False,,True,True,
TheDyrt,190,Hatch Point Campground,38.3797,-109.613892,,,Utah,,+14352592100,https://www.blm.gov/visit/hatch-point-campground,4.2,5,,,False,False,False,,,,False,False,False,False,False,False,False,False,,True,True,
TheDyrt,192,White House Trailhead & Campground,37.08002864,-111.89041075,,Kanab,Utah,84741,,https://www.blm.gov/visit/search-details/256924/1,0.0,0,0.00,0.00,False,False,False,,,,,True,False,False,False,False,True,False,,True,True,
TheDyrt,194,Indian Crossing Campground,40.898831,-109.183372,,Vernal,Utah,84078,+14357814400,https://www.blm.gov/visit/indian-crossing-campground,4.0,1,0.00,35.00,True,True,False,,,,,False,False,False,False,False,True,False,,True,True,
TheDyrt,195,Simpson Springs Campground,41.021964,-112.47178,,Tooele,Utah,84119,+18019774300,https://www.recreation.gov/camping/campgrounds/256892,4.0,11,15.00,65.00,False,True,True,,,98,False,False,False,False,False,False,True,True,https://www.recreation.gov/camping/campgrounds/256892,True,True,
TheDyrt,196,Calf Creek Campground,37.79528354,-111.41338682,,Boulder,Utah,84716,+14358265499,https://www.blm.gov/visit/calf-creek-recreation-area-campground,4.461538461538462,26,15.00,15.00,False,True,False,,,,False,False,False,False,False,False,True,True,,True,True,
TheDyrt,201,Dugway Campground,41.86053,-107.05435,"Rawlins Field Office
1300 North Third Street",Rawlins,Wyoming,82301,+13073284200,https://www.recreation.gov/camping/campgrounds/202231,4.230769230769231,13,,,False,False,False,,,,True,False,False,False,False,False,False,False,,True,True,
TheDyrt,202,Cottonwood Campground Wyoming,42.3624,-107.68456,"Lander Field Office
1335 Main Street",Lander,Wyoming,82520,+13073328400,https://www.blm.gov/visit/cottonwood-campground-0,5.0,4,,,False,False,False,,,,True,False,False,False,False,False,False,False,,True,True,
TheDyrt,203,Scab Creek Small Vehicle Campground,42.821269,-109.554511,1625 West Pine Street,Pinedale,Wyoming,82941,,https://www.recreation.gov/camping/campgrounds/261706,4.4,5,,,False,False,False,,,,,False,False,,False,,False,False,,True,True,
TheDyrt,204,Owl Creek Campground,33.4758,-109.1889,,,Arizona,,+19283484400,https://www.blm.gov/visit/owl-creek-campground,5.0,3,,,False,False,False,,,,,False,False,False,False,False,False,False,,True,True,
TheDyrt,205,Ken's Lake Campground and Recreation Site,38.47503096,-109.42684097,,,Utah,,+14352592100,http://www.blm.gov/ut/st/en/fo/moab/recreation/campgrounds/ken_s_lake.html,0.0,0,0.00,0.00,,,,,,,,False,False,,,,True,True,,True,True,
TheDyrt,211,Williams Bottom Campground,38.538,-109.6046,"Moab Field Office
82 East Dogwood",Moab,Utah,84532,+14352592100,https://www.blm.gov/visit/williams-bottom-campground,4.333333333333333,30,,,False,False,False,,,,False,False,False,False,False,False,False,False,,True,True,
TheDyrt,215,Bismarck Lake Campground,43.7819444,-103.5158333,,Custer,South Dakota,57730,+16056739300,https://www.fs.usda.gov/recarea/blackhills/recreation/recarea/?recid=25973&actid=29,4.947368421052632,19,30.00,30.00,False,True,True,,,83,True,False,True,False,False,False,True,True,https://www.recreation.gov/camping/campgrounds/231837,True,True,
TheDyrt,216,Comanche Park,43.7363889,-103.7022222,,Custer,South Dakota,57730,,https://www.recreation.gov/camping/campgrounds/231838,4.2,15,26.00,26.00,False,True,True,,,71,True,False,True,,False,False,True,True,https://www.recreation.gov/camping/campgrounds/231838,True,True,
TheDyrt,217,Brooklyn Lake Campground,41.373444,-106.247301,,Medicine bow-routt,Wyoming,,+13077452300,https://www.fs.usda.gov/recarea/mbr/recarea/?recid=22850,4.857142857142857,7,20.00,20.00,False,True,False,,,99,True,True,True,False,False,False,True,True,https://www.recreation.gov/camping/campgrounds/231844,True,True,
TheDyrt,219,North Fork Campground (WY),41.3608333,-106.1716667,,Centennial,Wyoming,82055,+13077452300,https://www.fs.usda.gov/recarea/mbr/recarea/?recid=22858,4.4,5,20.00,20.00,False,True,False,,,99,True,False,True,False,False,False,True,True,https://www.recreation.gov/camping/campgrounds/231846,True,True,
TheDyrt,221,Lake Fork Campground,37.2997222,-106.4666667,RIO GRANDE-SAN JUAN NF,,Colorado,,+17198525941,https://www.recreation.gov/camping/campgrounds/231850,4.5,2,29.00,33.00,False,False,False,,,70,,True,True,,False,,True,True,https://www.recreation.gov/camping/campgrounds/231850,True,True,
TheDyrt,223,Chambers Lake Campground,40.59575,-105.8428528,,Bellvue,Colorado,80512,+19702956700,https://www.fs.usda.gov/recarea/arp/recarea/?recid=36641,4.8,10,30.00,59.00,False,False,False,,,38,True,False,True,False,False,False,True,True,https://www.recreation.gov/camping/campgrounds/231853,True,True,
TheDyrt,224,Dowdy Lake,40.79651322,-105.56550567,,,Colorado,,+19702956700,https://www.recreation.gov/camping/dowdy-lake/r/campgroundDetails.do?contractCode=NRSO&parkId=70030,0.0,0,24.00,64.00,True,,,,True,130,,True,True,,,,True,True,,True,True,
TheDyrt,226,Echo Lake Campground,39.6562722,-105.5956417,,Evergreen,Colorado,80439,+18012263564,https://www.fs.usda.gov/recarea/arp/recarea/?recid=28422,4.357142857142857,14,26.00,26.00,False,False,False,,,55,True,True,True,True,False,,True,True,https://www.recreation.gov/camping/campgrounds/231857,True,True,
TheDyrt,227,Arapaho Bay Campground,40.1194389,-105.7558083,,Granby,Colorado,80446,,https://www.fs.usda.gov/recarea/arp/recreation/camping-cabins/recarea/?recid=28518&actid=29,4.580645161290323,31,29.00,58.00,False,False,False,,,45,False,True,True,True,False,False,True,True,https://www.recreation.gov/camping/campgrounds/231860,True,True,
TheDyrt,228,Stillwater (Colorado),40.18165,-105.8911251,,,Colorado,,,https://www.recreation.gov/camping/campgrounds/231862,0.0,0,19.50,28.00,True,True,False,True,,47,True,True,True,True,False,False,True,False,,True,True,
TheDyrt,229,Hahns Peak Lake Campground,40.8394444,-106.9897222,MEDICINE BOW-ROUTT NF,Colorado,Colorado,,+19708702299,https://www.fs.usda.gov/recarea/mbr/recarea/?recid=22670,4.5,4,26.00,52.00,False,True,False,,,99,True,True,False,False,False,False,True,True,https://www.recreation.gov/camping/campgrounds/231863,True,True,
TheDyrt,235,Chris Park Group Campground,37.5163889,-107.8,"Chris Park Road, San Juan NF",Durango,Colorado,,,https://www.recreation.gov/camping/campgrounds/231879,5.0,2,140.00,280.00,True,False,False,,,40,,True,False,,False,False,True,True,https://www.recreation.gov/camping/campgrounds/231879,True,True,
TheDyrt,236,Upper Fir Group,32.9583333,-105.7330556,PO BOX 836,Cloudcroft,New Mexico,88317,+15756827570,https://www.recreation.gov/camping/campgrounds/231889,0.0,0,123.00,283.00,False,False,False,,,35,,False,True,,False,,True,True,https://www.recreation.gov/camping/campgrounds/231889,True,True,
TheDyrt,237,Slide Group Area Campground,32.7897222,-105.8202778,PO BOX 836,Cloudcroft,New Mexico,88317,+15756827570,https://www.recreation.gov/camping/campgrounds/231890,5.0,2,123.00,154.00,False,False,False,,,35,,False,False,,False,,True,True,https://www.recreation.gov/camping/campgrounds/231890,True,True,
TheDyrt,239,Holy Ghost Group Area,35.7777778,-105.7041667,,Pecos,New Mexico,87552,,https://www.recreation.gov/camping/campgrounds/231892,4.0,5,100.00,100.00,False,False,False,,,99,False,False,False,False,False,False,True,False,,True,True,
TheDyrt,240,Black Canyon,35.72563229,-105.83567355,,,New Mexico,,+15057537331,https://www.recreation.gov/camping/black-canyon/r/campgroundDetails.do?contractCode=NRSO&parkId=70078,0.0,0,10.00,10.00,,,,,,61,,,True,True,,,True,True,,True,True,
TheDyrt,241,Dutch John Draw Campground - Ashley National Forest,40.9344444,-109.4241667,PO BOX 279,Manila,Utah,84046,+14358893000,https://www.fs.usda.gov/recarea/ashley/recreation/camping-cabins/recarea/?recid=72305&actid=33,4.5,4,230.00,230.00,False,False,False,,,35,True,True,False,False,False,False,True,True,https://www.recreation.gov/camping/campgrounds/231902,True,True,
TheDyrt,242,Lucerne Campground - Ashley National Forest,40.983725,-109.5905,,Manila,Utah,84046,+18012263564,https://www.fs.usda.gov/recarea/ashley/recreation/recarea/?recid=72149&actid=29,4.142857142857143,7,33.00,4500.00,True,False,False,,True,70,True,True,True,True,False,False,True,True,https://www.recreation.gov/camping/campgrounds/231907,True,True,
TheDyrt,243,Moon Lake Group Campground,40.5669444,-110.5008333,,Roosevelt,Utah,84066,+14357225018,https://www.fs.usda.gov/recarea/ashley/recarea/?recid=72249,5.0,2,100.00,100.00,False,False,False,,,25,,False,False,,False,,False,True,https://www.recreation.gov/camping/campgrounds/231909,True,True,
TheDyrt,244,Willow Bay Recreation Area,41.9877778,-78.9105556,4001 West Washington St.,Bradford,Pennsylvania,16701,+18143684158,https://www.fs.usda.gov/recarea/allegheny/recreation/camping-cabins/recarea/?recid=6119&actid=101,4.363636363636363,11,20.00,100.00,True,False,False,,True,60,True,True,True,True,False,False,True,True,https://www.recreation.gov/camping/campgrounds/232127,True,True,
TheDyrt,252,Crestline Group Campground,33.3127778,-116.8647222,RAMONA,,California,,,https://www.fs.usda.gov/recarea/cleveland/recreation/camping-cabins/recarea/?recid=47530&actid=33,0.0,0,75.00,75.00,False,True,True,,,0,,False,False,,False,,True,True,https://www.recreation.gov/camping/campgrounds/231949,,True,
TheDyrt,254,El Prado Group - [CLOSED],32.8869444,-116.4555556,"DESCANSO RANGER DISTRICT
3348 ALPINE BLVD",Alpine,California,91901,+16194456235,https://www.fs.usda.gov/recarea/cleveland/recreation/camping-cabins/recarea/?recid=47436&actid=33,5.0,3,60.00,90.00,False,True,False,,,45,True,False,False,True,False,,True,True,https://www.recreation.gov/camping/campgrounds/231950,True,True,
TheDyrt,256,Middle Meadows Group Campground,39.0511111,-120.4661111,7600 WENTWORTH SPRINGS ROAD,Georgetown,California,95634,+15303334312,https://www.fs.usda.gov/recarea/eldorado/recreation/camping-cabins/recarea/?recid=77635&actid=33,0.0,0,12.50,50.00,False,False,False,,,25,,False,False,,False,,False,True,https://www.recreation.gov/camping/campgrounds/231953,True,True,
