source,osm_id,osm_type,tourism,name,lat,lon,region,electric_hookup,water_hookup,sewer,hookup,caravans,motorhome,capacity,fee,phone,website,opening_hours,country,addr_city,all_tags
OpenStreetMap,979694453,node,caravan_site,Wayside Camping,44.5806779,-63.9096275,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,984070865,node,camp_site,Lodge Camp,36.773687,-121.4293571,north_america,,,,,yes,,,,,https://ohv.parks.ca.gov/?page_id=25986,,,,"{""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""nudism"": ""no"", ""operator"": ""Hollister Hills State Vehicular Recreation Area"", ""reservation"": ""no"", ""tents"": ""yes""}"
OpenStreetMap,987110208,node,caravan_site,Riverside RV Park & Campground,47.3645254,-68.2769635,north_america,,,,,,,,yes,+1 506-253-3668,https://camped.ca/,,,,"{""addr:housenumber"": ""1318"", ""addr:street"": ""Rue Principale"", ""internet_access"": ""wlan"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""yes""}"
OpenStreetMap,1006218110,node,caravan_site,Potawatomi Campground,41.189145,-87.9616507,north_america,,,,,,,,,,,,,,"{""source"": ""http://www.dnr.state.il.us/lands/landmgt/PDF%27s/kankakee.pdf""}"
OpenStreetMap,1048944014,node,caravan_site,Halcyon Hot Springs Resort,50.5185012,-117.8995963,north_america,,,,,,,31,yes,+1-250-265-3554,https://www.halcyon-hotsprings.com/,,,,"{""drinking_water"": ""yes"", ""email"": ""info@halcyon-hotspings.com"", ""internet_access"": ""wlan"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""yes"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,1050146354,node,caravan_site,Tunnel Mountain Campground,51.1888253,-115.5416174,north_america,,,,,,,,yes,+1-877-737-3783,http://www.banfflakelouise.com/find-accommodations/hostels-campgrounds#/accommodations/category/hostels?ajax_page=1&target=meridian_target,,,,"{""amenity"": ""waste_disposal"", ""cabins"": ""no"", ""drinking_water"": ""yes"", ""power_supply"": ""yes"", ""shower"": ""no"", ""tents"": ""yes"", ""toilets"": ""yes"", ""tourism_1"": ""camp_site""}"
OpenStreetMap,1052302465,node,caravan_site,The Golden Eco-Adventure Ranch,51.2430234,-116.9226602,north_america,,,,,,,95,yes,+1-250-344-6825,https://goldenadventurepark.com/,,,,"{""drinking_water"": ""yes"", ""email"": ""gear@persona.ca"", ""internet_access"": ""yes"", ""power_supply"": ""yes"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,1061862364,node,caravan_site,Cottonwood-Bay-Resort,51.4839847,-120.6958233,north_america,,,,,,,37,yes,+1-250-593-2345,http://www.cottonwood-bay-resort.com/,,,,"{""amenity"": ""waste_disposal"", ""drinking_water"": ""yes"", ""email"": ""info@cottonwood-bay-resort.com"", ""internet_access"": ""yes"", ""power_supply"": ""yes"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,1067812364,node,camp_site,Mudhole Gap Camping,38.9237025,-78.378509,north_america,,,,,yes,no,,,,,,,,"{""drinking_water"": ""no"", ""impromptu"": ""yes"", ""reservation"": ""no"", ""shower"": ""no"", ""tents"": ""yes"", ""toilets"": ""no""}"
OpenStreetMap,1076554455,node,camp_site,Hanna Campground,44.274826,-103.8515251,north_america,,,,,yes,,,yes,,,,,,"{""capacity:caravans"": ""13"", ""operator"": ""USFS"", ""tents"": ""yes""}"
OpenStreetMap,1081410128,node,camp_site,Nash Fork Campground,41.3585051,-106.234442,north_america,,,,,yes,,,yes,,,,,,"{""backcountry"": ""no"", ""picnic_table"": ""yes"", ""reservation"": ""no"", ""shower"": ""no"", ""tents"": ""yes"", ""toilets"": ""yes"", ""wheelchair"": ""no""}"
OpenStreetMap,1082169862,node,caravan_site,Golden Eagle RV Park,36.5526801,-105.2710017,north_america,,,,,,,,,+1-800-388-6188,,,,,"{""source"": ""http://www.goldeneaglerv.com/"", ""url"": ""http://picasaweb.google.com/goldeneaglervpark""}"
OpenStreetMap,1095171355,node,caravan_site,Cheticamp Campground,46.6458883,-60.9500293,north_america,,,,,,,122,yes,,,,,,"{""addr:housenumber"": ""16648"", ""addr:street"": ""Cabot Trail"", ""operator"": ""Parks"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""yes""}"
OpenStreetMap,1102739611,node,caravan_site,Plaza RV Park,49.153158,-122.845403,north_america,,,,,,,,,,http://www.plazarvpark.ca/,,,Surrey,"{""addr:housenumber"": ""8266"", ""addr:postcode"": ""V3W 5C2"", ""addr:street"": ""King George Boulevard"", ""check_date"": ""2025-05-21"", ""source"": ""City of Surrey 2010 GIS Data"", ""surrey:addrid"": ""9064"", ""surrey:date"": ""19850801""}"
OpenStreetMap,1107288682,node,camp_site,Burnt Rancheria Campground,32.8610779,-116.4198235,north_america,,,,,yes,,,,,,,,,"{""drinking_water"": ""yes"", ""internet_access"": ""no"", ""operator"": ""USFS"", ""power_supply"": ""no"", ""sauna"": ""no"", ""shower"": ""yes"", ""swimming_pool"": ""no"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,1120249622,node,caravan_site,Campground,46.7113103,-60.3602787,north_america,,,,,,,,yes,,https://parks.canada.ca/pn-np/ns/cbreton/activ/camping/broadcove,,,,{}
OpenStreetMap,1120277921,node,caravan_site,Campground,45.6485009,-60.8725226,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1138096561,node,caravan_site,Campground,45.23661,-61.7672739,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1138171079,node,caravan_site,RV Woodhaven,44.7344742,-63.765619,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1149736863,node,camp_site,Lions Flatbed Creek Campground,55.120127,-121.0199245,north_america,,,,,yes,,,,,https://www.visittumblerridge.ca/camping,,,,"{""drinking_water"": ""no"", ""power_supply"": ""no"", ""ref"": ""Lions Flatbed Creek Campground"", ""sanitary_dump_station"": ""yes"", ""source"": ""NRCan-CanVec-7.0"", ""surface"": ""gravel"", ""tents"": ""yes""}"
OpenStreetMap,1168792356,node,caravan_site,David Crockett State Park Campground No. 2,35.2600301,-87.3618817,north_america,,,,,,,,yes,,,,,,"{""power_supply"": ""yes""}"
OpenStreetMap,1168792360,node,caravan_site,David Crockett State Park Campground No. 1,35.2483837,-87.3483725,north_america,,,,,,,,yes,,,Apr 15-Nov 15 unknown; Nov 16-Apr 14 closed,,,"{""power_supply"": ""yes""}"
OpenStreetMap,1168850591,node,camp_site,Azouzetta Lake Lodge & Cabins,55.3939632,-122.6244994,north_america,,,,,yes,,,yes,,https://www.azouzettalakelodge.com/,,,,"{""access"": ""customers"", ""addr:street"": ""John Hart Highway"", ""camp_site"": ""standard"", ""charge"": ""50 USD"", ""dog"": ""leashed"", ""internet_access"": ""wlan"", ""internet_access:ssid"": ""AZU"", ""picnic_table"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1176108920,node,camp_site,Ye Olde Cutter Camp,45.6273645,-79.4090491,north_america,,,,,yes,,,,,,,,,"{""addr:housenumber"": ""400"", ""addr:postcode"": ""P0A 1C0"", ""addr:street"": ""Ontario Street"", ""backcountry"": ""no"", ""source"": ""NRCan-CanVec-7.0"", ""tents"": ""yes""}"
OpenStreetMap,1183476426,node,caravan_site,,42.7596012,-109.7341272,north_america,,,,,yes,,,,,,,,,"{""ele"": ""2152"", ""note"": ""Campervans only!"", ""source"": ""collected by Volker Bartheld, converted and imported by malenki"", ""tents"": ""no""}"
OpenStreetMap,1183476492,node,camp_site,Warren Bridge Campground,43.0176366,-110.1192392,north_america,,,,,yes,,,yes,,,,,,"{""ele"": ""2271"", ""operator"": ""BLM"", ""source"": ""collected by Volker Bartheld, converted and imported by malenki"", ""tents"": ""yes""}"
OpenStreetMap,1183478068,node,caravan_site,Jacob Lake Campground,36.7158681,-112.2144559,north_america,,,,,,,,,,,,,,"{""note"": ""North Rim, Grand Canyon N.P., No hookups or res"", ""operator"": ""USFS"", ""source"": ""collected by Volker Bartheld, converted and imported by malenki""}"
OpenStreetMap,1183479128,node,camp_site,Riverside Campground,36.2658169,-121.8041889,north_america,,,,,yes,,,,+1-831-667-2414,https://www.riversidecampground.com/,,,Big Sur,"{""addr:housenumber"": ""47020"", ""addr:postcode"": ""93920"", ""addr:state"": ""CA"", ""addr:street"": ""Cabrillo Highway"", ""ele"": ""60"", ""source"": ""collected by Volker Bartheld, converted and imported by malenki"", ""static_caravans"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1193140043,node,camp_site,Centre touristique du Lac-Simon SEPAQ,46.0076287,-75.0912949,north_america,,,,,yes,,,,,,,,,"{""drinking_water"": ""yes"", ""shower"": ""yes"", ""source"": ""NRCan-CanVec-7.0"", ""tents"": ""yes""}"
OpenStreetMap,1205102318,node,camp_site,Cedar Hills Campground,43.2093128,-89.7485,north_america,,,,,yes,,,yes,+1-608-795-2606,https://www.cedarhillscamp.com/,,,,"{""addr:housenumber"": ""6406"", ""addr:street"": ""State Highway 78"", ""cabins"": ""yes"", ""dog"": ""yes"", ""drinking_water"": ""yes"", ""nudism"": ""yes"", ""shower"": ""yes"", ""static_caravans"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1223801712,node,caravan_site,,30.5691526,-84.9502266,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1241522305,node,caravan_site,Cariboo Joy,53.1024088,-121.5645511,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1243251765,node,camp_site,Sleepy Hollow Camping,45.1180796,-78.5941944,north_america,,,,,yes,,,yes,+1 705-754-3490,https://www.sleepyhollowcamping.com/,,,West  Guilford,"{""addr:housenumber"": ""1143"", ""addr:postcode"": ""K0M 2S0"", ""addr:street"": ""Nila Road"", ""tents"": ""yes""}"
OpenStreetMap,1249321820,node,caravan_site,Yellowstone Valley Inn,44.4748764,-109.4094205,north_america,,,,,,,,,+1-877-587-3961,,,,Cody,"{""addr:housenumber"": ""3324"", ""addr:postcode"": ""82414"", ""addr:state"": ""WY"", ""addr:street"": ""Yellowstone Highway""}"
OpenStreetMap,1251990451,node,caravan_site,KOA Campground,35.328879,-112.1575068,north_america,,,,,,,,,,,,,,"{""alt_name"": ""KOA Campground"", ""brand"": ""KOA"", ""brand:wikidata"": ""Q16988635"", ""short_name"": ""KOA""}"
OpenStreetMap,1254048526,node,caravan_site,,35.0235898,-81.0425903,north_america,,,,,,,,,,https://www.yorkcountygov.com/212/Ebenezer-Park,,,,"{""internet_access"": ""no""}"
OpenStreetMap,1256278528,node,camp_site,Ponderosa RV Park,32.5466057,-83.7390749,north_america,,,,,yes,,,,,,,,,"{""tents"": ""no""}"
OpenStreetMap,1257001182,node,caravan_site,Mystery Mountain Resort,43.9739218,-103.3077547,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1258708752,node,caravan_site,,32.7940101,-94.8692962,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1275290668,node,caravan_site,Distant Drums RV Resort,34.6128225,-111.864579,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1277217599,node,caravan_site,Buckly Park Free Campgrounds,41.1086729,-97.5993402,north_america,,,,,,,,,,,,,Stromsburg,"{""addr:state"": ""NE""}"
OpenStreetMap,1277531691,node,caravan_site,,30.8619386,-86.8341622,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1277538208,node,caravan_site,,30.8617609,-86.8517449,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1279012818,node,caravan_site,Lakeshore Marina Campground,33.8156574,-86.0400508,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1280898102,node,caravan_site,Pine Log State Forest,30.4298482,-85.8802373,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1285765389,node,caravan_site,The Trees,56.6859246,-132.9270416,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1287054401,node,caravan_site,,44.7062323,-63.5545231,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1296654624,node,caravan_site,Skyline Ranch Resort,38.9058725,-78.2890134,north_america,,,,,,,,,,,,,,"{""source"": ""1st person report""}"
OpenStreetMap,1300146287,node,caravan_site,,34.0860276,-80.9093419,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1300357195,node,caravan_site,Camel Lake Recreation Area Apalachicola National Forest,30.2756475,-84.9865361,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1309608208,node,caravan_site,,14.5559209,-90.7394903,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1309667536,node,caravan_site,,34.5643469,-79.9271641,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1315081857,node,caravan_site,Wawanosh Park,43.8282011,-81.4636501,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1323860734,node,caravan_site,Mosquito Lake Resort,55.0628417,-114.0207258,north_america,,,,,,,,,,,,,,"{""toilets:wheelchair"": ""no"", ""wheelchair"": ""no""}"
OpenStreetMap,1325818515,node,caravan_site,,49.1843043,-98.140102,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1334581741,node,caravan_site,,32.7366132,-79.9928499,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1340644231,node,caravan_site,,34.8104266,-87.623788,north_america,,,,,,,22,,,,,,,{}
OpenStreetMap,1343847177,node,caravan_site,,39.4380611,-92.9375657,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1345196179,node,caravan_site,KOA Kampground,43.6607874,-93.1824784,north_america,,,,,,,,,,,,,,"{""alt_name"": ""KOA Campground"", ""brand"": ""KOA"", ""brand:wikidata"": ""Q16988635"", ""short_name"": ""KOA""}"
OpenStreetMap,1345343857,node,caravan_site,KOA Campground,43.6444353,-94.9980551,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1345443280,node,caravan_site,Yogi Bear's Camp Jellystone,43.6113468,-96.6507479,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1348214813,node,camp_site,LMFP Campground,34.9020621,-85.4584448,north_america,,,,,yes,,,,,,,,,"{""cabins"": ""no"", ""operator"": ""Lookout Mountain Flight Park"", ""tents"": ""yes""}"
OpenStreetMap,1362216551,node,camp_site,Whispering Elms Campground,39.0137692,-114.122802,north_america,,,,,yes,,,yes,,,,,Baker,"{""access"": ""customers"", ""addr:housenumber"": ""120"", ""addr:postcode"": ""89311"", ""addr:state"": ""NV"", ""addr:street"": ""Baker Avenue"", ""camp_site"": ""serviced"", ""internet_access"": ""wlan"", ""laundry_service"": ""coin"", ""power_supply"": ""yes"", ""shower"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1369017633,node,caravan_site,Kokanee Chalets RV Park and Campground,49.6713421,-116.8223924,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1376389659,node,caravan_site,Trails End Campground,41.3820718,-74.9390643,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1379019019,node,caravan_site,Anderson RV Park,64.3413862,-149.2015318,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1379548744,node,caravan_site,Aspen Acres RV Park and Golf Course,44.0424137,-111.3196734,north_america,,,,,,,,,,http://www.aspenacresrvpark.com/,,,Ashton,"{""addr:housenumber"": ""4179"", ""addr:postcode"": ""83420"", ""addr:state"": ""ID"", ""addr:street"": ""East 1100 North""}"
OpenStreetMap,1381307251,node,camp_site,Sunset Campground,38.8687614,-120.3997095,north_america,,,,,yes,,,yes,,,,,,"{""tents"": ""yes""}"
OpenStreetMap,1397855091,node,caravan_site,Jean Louis Legare Regional Park,49.37376,-105.6575111,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1397856762,node,caravan_site,Sylvan Valley Regional Park,49.4115106,-105.8787477,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1409254996,node,caravan_site,,35.0234738,-81.043403,north_america,,,,,,,,,,https://www.yorkcountygov.com/212/Ebenezer-Park,,,,"{""internet_access"": ""no""}"
OpenStreetMap,1409255045,node,caravan_site,,35.0225052,-81.0438563,north_america,,,,,,,,,,https://www.yorkcountygov.com/212/Ebenezer-Park,,,,"{""internet_access"": ""no""}"
OpenStreetMap,1409255053,node,caravan_site,,35.0228215,-81.0425742,north_america,,,,,,,,,,https://www.yorkcountygov.com/212/Ebenezer-Park,,,,"{""internet_access"": ""no""}"
OpenStreetMap,1415178748,node,camp_site,Cowboy Campground,38.5618387,-109.7964897,north_america,,,,,yes,,7,yes,,https://www.blm.gov/visit/cowboy-camp-campground,,,,"{""access"": ""customers"", ""backcountry"": ""no"", ""charge"": ""20 USD"", ""contact:campendium"": ""https://www.campendium.com/cowboy-camp"", ""dog"": ""yes"", ""internet_access"": ""no"", ""openfire"": ""yes"", ""operator"": ""Bureau of Land Management"", ""parking"": ""yes"", ""payment:cash"": ""yes"", ""payment:cheque"": ""yes"", ""picnic_table"": ""yes"", ""power_supply"": ""no"", ""reservation"": ""no"", ""shower"": ""no"", ""surface"": ""dirt"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,1416734634,node,caravan_site,The Lodges,48.9505276,-57.8234297,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1416761671,node,caravan_site,,49.0912341,-58.3662193,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1419969640,node,caravan_site,Site 11,38.4853696,-109.740416,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1419969644,node,caravan_site,Site 12,38.4854936,-109.740021,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1419969646,node,caravan_site,Site 10,38.4855587,-109.740761,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1419969656,node,caravan_site,Site 14,38.4856702,-109.739844,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1419969658,node,caravan_site,Site 13,38.4856904,-109.740275,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1419969667,node,caravan_site,Site 15,38.485765,-109.739729,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1419969674,node,caravan_site,Site 8,38.48596,-109.740759,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1419969689,node,caravan_site,Site 7,38.4860664,-109.740792,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1419969711,node,caravan_site,Site 18,38.4862075,-109.740041,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1419969723,node,caravan_site,Site 19,38.4863634,-109.739712,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1419969737,node,caravan_site,Site 4,38.486471,-109.740898,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1419969754,node,caravan_site,Site 3,38.4865556,-109.740848,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1419969755,node,caravan_site,Site 20,38.4865642,-109.740007,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1419969769,node,caravan_site,Site 21,38.486752,-109.740222,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1420076539,node,caravan_site,Snow Canyon Campground,37.2029412,-113.6404438,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1422654183,node,caravan_site,Blanco River,37.1574176,-106.9469399,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1424184476,node,caravan_site,,39.5100845,-78.1562002,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1424184527,node,caravan_site,,39.5076715,-78.157611,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1424184690,node,caravan_site,,39.5127083,-78.156565,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1424184745,node,caravan_site,,39.5315663,-78.1444557,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1426725535,node,camp_site,North Rim Campground,38.5852795,-107.709965,north_america,,,,,yes,,,yes,,,,,,"{""access"": ""yes"", ""backcountry"": ""no"", ""charge"": ""20 USD"", ""drinking_water"": ""yes"", ""internet_access"": ""no"", ""maxlength"": ""22'"", ""mobile_reception"": ""no"", ""mobile_reception:strength"": ""none"", ""nudism"": ""no"", ""openfire"": ""yes"", ""operator"": ""National Parks Service"", ""picnic_table"": ""yes"", ""power_supply"": ""no"", ""reservation"": ""no"", ""sanitary_dump_station"": ""no"", ""shower"": ""no"", ""static_caravans"": ""no"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,1427522152,node,caravan_site,,41.6459779,-76.6992128,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1434733014,node,caravan_site,Silver Lake City Park Campground,43.446685,-95.3270795,north_america,,,,,,,,,,,,,,{}
OpenStreetMap,1436021790,node,caravan_site,KOA Kampground,41.3236478,-105.6128122,north_america,,,,,,,,,,,,,,"{""alt_name"": ""KOA Campground"", ""brand"": ""KOA"", ""brand:wikidata"": ""Q16988635"", ""ele"": ""2189.03"", ""name:en"": ""Laramie KOA"", ""short_name"": ""KOA""}"
OpenStreetMap,1439952015,node,caravan_site,Queen Wilhelmina State Park,34.6857237,-94.376615,north_america,,,,,,,,,,,,,,{}
